"id_proposicao","nome_proposicao","data_apresentacao_proposicao","ementa_proposicao","autor","indexacao","tema","uri_tramitacao","obj_votacao","cod_sessao","data_votacao","hora_votacao","tipo_documento_votacao","numero_documento","link_documento_votacao"
"2183943","MPV 852/2018","24/09/2018","Dispõe sobre a transferência de imóveis do Fundo do Regime Geral de Previdência Social para a União, sobre a administração, a alienação e a gestão dos imóveis da extinta Rede Ferroviária Federal S.A. - RFFSA, extingue o Fundo Contingente da Extinta RFFSA - FC e dispõe sobre a gestão dos imóveis da União.

NOVA EMENTA: Dispõe sobre a transferência de imóveis do Fundo do Regime Geral de Previdência Social para a União, sobre a administração, a alienação e a gestão dos imóveis da extinta Rede Ferroviária Federal S.A. (RFFSA) e sobre a gestão dos imóveis da União; extingue o Fundo Contingente da Extinta RFFSA (FC); altera as Leis nºs 9.497, de 11 de setembro de 1997, 9.636, de 15 de maio de 1998, 11.481, de 31 de maio de 2007, 11.483, de 31 de maio de 2007, 13.240, de 30 de dezembro de 2015, e 10.233, de 5 de junho de 2001, e o Decreto-Lei nº 1.876, de 15 de julho de 1981; revoga dispositivos das Leis nºs 8.742, de 7 de dezembro de 1993, e 9.649, de 27 de maio de 1998; e dá outras providências."," Poder Executivo, Poder Executivo","Alteração, decreto-lei, isenção, pagamento, taxa de ocupação, laudêmio, Foro (enfiteuse) , imóvel, União, pobre, Família de baixa renda, residência. _Alteração, lei federal, regularização fundiária, habitante, Parque Histórico Nacional dos Guararapes (PHNG), Jaboatão dos Guararapes (PE), Pernambuco. _Alteração, Lei de Regularização de Imóveis da União, enfiteuse, transferência, posse (direito civil), imóvel, União, cadastro, Secretaria do Patrimônio da União (SPU), Bens dominicais, regularização, ocupação, área, União, Entidade desportiva, doação, Entidade filantrópica, Instituição de assistência social, Chamada pública.
_Alteração, lei federal, transferência, União, bens imóveis, Fundo do Regime Geral de Previdência Social (FRGPS), Instituto Nacional do Seguro Social (INSS). _Alteração, lei federal, alienação, gestão, bens imóveis, Rede Ferroviária Federal (RFFSA), extinção, Fundo Contingente da Extinta Rede Ferroviária Federal S.A (FC-RFFSA), encargo. _Alteração, lei federal, administração, alienação, transferência, gestão, imóvel, União, transferência, Município, gestão, orla estuarina, orla fluvial, orla lacustre. _Alteração, Lei Orgânica da Assistência Social, revogação, dispositivo legal, receita, Fundo Nacional de Assistência Social (FNAS), alienação, bens imóveis, Fundação Legião Brasileira de Assistência (LBA) (1969-1995). _ Alteração, Lei da Organização da Presidência da República e Ministérios (1998), revogação, dispositivo legal, destinação, recursos, alienação, bens imóveis, Fundação Legião Brasileira de Assistência (LBA) (1969-1995), assistência social.","Administração Pública","https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2183943","DTQ 12 - BL. PDT - ART. 22, INSERIDO NO ART. 6º DA MPV...","16728",2019-02-13,"18:21","MPV",NA,"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1685587"
"622360","PLP 420/2014","03/09/2014","Altera a Lei Complementar nº 123 de 14 de dezembro de 2006, de forma garantir o crédito correspondente da substituição tributária que grave o Microempreendedor Individual - MEI ou o contribuinte optante do Simples Nacional.

NOVA EMENTA: Dispõe sobre a Empresa Simples de Crédito (ESC); altera as Leis nºs 9.613, de 3 de março de 1998, e 9.249, de 26 de dezembro de 1995, e a Lei Complementar nº 123, de 14 de dezembro de 2006, para regulamentar a ESC e o Inova Simples.","Pedro Eugênio - PT/PE","Alteração, Estatuto da Micro e Pequena Empresa, garantia, Microempreendedor Individual (MEI), contribuinte, optante, Simples Nacional, crédito, valor, substituição tributária, Imposto sobre Operações relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação (ICMS).","Finanças Públicas e Orçamento, Indústria, Comércio e Serviços","https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=622360","SUBEMENDA SUBSTITUTIVA GLOBAL","16705",2018-12-11,"14:55","SSP",NA,"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1699418"
"2189085","PDC 1105/2018","11/12/2018","Aprova o Decreto n° 9.602, de 8 de dezembro de 2018, que ""Decreta intervenção federal no Estado de Roraima com o objetivo de pôr termo a grave comprometimento da ordem pública""."," Comissão de Constituição e Justiça e de Cidadania, Comissão de Constituição e Justiça e de Cidadania","Aprovação, Decreto, intervenção federal, Roraima.","Administração Pública, Defesa e Segurança","https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2189085","PROJETO DE DECRETO LEGISLATIVO","16707",2018-12-11,"19:10","PDC",NA,"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1699748"
"2082293","PLP 270/2016","20/04/2016","Acrescenta §§ 5º e 6º ao art. 23 da Lei Complementar nº 101, de 4 maio de 2000 (Lei de Responsabilidade Fiscal), para vedar a aplicação de sanções a Município que ultrapasse o limite para a despesa total com pessoal nos casos de queda de receita que especifica."," Senado Federal - Otto Alencar - PSD/BA, Senado Federal - Otto Alencar - PSD/BA","Alteração, Lei de Responsabilidade Fiscal, proibição, sanção, município, desrespeito, limite, despesa total com pessoal, perda, receita corrente líquida,  redução, recursos, transferência, Fundo de Participação dos Municípios (FPM), concessão, União, isenção tributária, royalty, participação especial.","Administração Pública, Finanças Públicas e Orçamento","https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2082293","PROJETO DE LEI COMPLEMENTAR","16698",2018-12-05,"16:15","PLP",NA,"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1451758"
"2182065","MPV 845/2018","20/07/2018","Institui o Fundo Nacional de Desenvolvimento Ferroviário."," Poder Executivo, Poder Executivo","Criação, Fundo Nacional de Desenvolvimento Ferroviário (FNDF), Subsistema Ferroviário Federal, fonte de recursos.","Viação, Transporte e Mobilidade","https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2182065","PROJETO DE LEI DE CONVERSÃO Nº 30/2018","16684",2018-11-21,"16:46","PLV",30,"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1692833"
"2186777","PLP 549/2018","20/11/2018","Acrescenta o § 3º ao art. 2º da Lei Complementar nº 91, de 22 de dezembro de 1997, que dispõe sobre a fixação dos coeficientes de distribuição dos recursos do Fundo de Participação dos Municípios.

NOVA EMENTA: Acrescenta o § 3º ao art. 2º da Lei Complementar nº 91, de 22 de dezembro de 1997, que dispõe sobre a fixação dos coeficientes de distribuição dos recursos do Fundo de Participação dos Municípios (FPM).","Arthur Lira - PP/AL","Alteração, Lei do Fundo de Participação dos Municípios, critério, Transferência obrigatória Fundo de Participação dos Municípios (FPM), atualização, censo demográfico.","Finanças Públicas e Orçamento","https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2186777","PROJETO DE LEI COMPLEMENTAR","16686",2018-11-21,"19:46","PLP",NA,"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1693376"
"2181260","MPV 843/2018","06/07/2018","Estabelece requisitos obrigatórios para a comercialização de veículos no Brasil, institui o Programa Rota 2030 - Mobilidade e Logística e dispõe sobre o regime tributário de autopeças não produzidas.

NOVA EMENTA: Estabelece requisitos obrigatórios para a comercialização de veículos no Brasil; institui o Programa Rota 2030 - Mobilidade e Logística; dispõe sobre o regime tributário de autopeças não produzidas; e altera as Leis nºs 9.440, de 14 de março de 1997, 12.546, de 14 de dezembro de 2011, 10.865, de 30 de abril de 2004, 9.826, de 23 de agosto de 1999, 10.637, de 30 de dezembro de 2002, 8.383, de 30 de dezembro de 1991, e 8.989, de 24 de fevereiro de 1995, e o Decreto-Lei nº 288, de 28 de fevereiro de 1967."," Poder Executivo, Poder Executivo","Requisito, obrigatoriedade, comercialização, veículo nacional, veículo importado, sanção administrativa, criação, Programa Rota 2030 - Mobilidade e Logística, diretrizes, desenvolvimento tecnológico, inovação tecnológica, segurança veicular, proteção ambiental, eficiência energética, qualidade, veículo terrestre, política pública, indústria automotiva, habilitação, benefício fiscal, Regime de Autopeças Não Produzidas, regime especial de tributação, autopeça, importação, tributação.","Finanças Públicas e Orçamento, Indústria, Comércio e Serviços","https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2181260","DTQ 2 - PCdoB - INC. II DO ART. 9º DO PLV Nº 27/2018","16670",2018-11-07,"18:53","PLV",27,"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1688359"
"2181260","MPV 843/2018","06/07/2018","Estabelece requisitos obrigatórios para a comercialização de veículos no Brasil, institui o Programa Rota 2030 - Mobilidade e Logística e dispõe sobre o regime tributário de autopeças não produzidas.

NOVA EMENTA: Estabelece requisitos obrigatórios para a comercialização de veículos no Brasil; institui o Programa Rota 2030 - Mobilidade e Logística; dispõe sobre o regime tributário de autopeças não produzidas; e altera as Leis nºs 9.440, de 14 de março de 1997, 12.546, de 14 de dezembro de 2011, 10.865, de 30 de abril de 2004, 9.826, de 23 de agosto de 1999, 10.637, de 30 de dezembro de 2002, 8.383, de 30 de dezembro de 1991, e 8.989, de 24 de fevereiro de 1995, e o Decreto-Lei nº 288, de 28 de fevereiro de 1967."," Poder Executivo, Poder Executivo","Requisito, obrigatoriedade, comercialização, veículo nacional, veículo importado, sanção administrativa, criação, Programa Rota 2030 - Mobilidade e Logística, diretrizes, desenvolvimento tecnológico, inovação tecnológica, segurança veicular, proteção ambiental, eficiência energética, qualidade, veículo terrestre, política pública, indústria automotiva, habilitação, benefício fiscal, Regime de Autopeças Não Produzidas, regime especial de tributação, autopeça, importação, tributação.","Finanças Públicas e Orçamento, Indústria, Comércio e Serviços","https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2181260","DTQ 9 - DEM - ART. 11-D DA LEI Nº 9440/97","16670",2018-11-07,"20:06","PL",9440,"-"
"2183306","MPV 848/2018","17/08/2018","Altera a Lei nº 8.036, de 11 de maio de 1990, que dispõe sobre o Fundo de Garantia do Tempo de Serviço, para possibilitar a aplicação de recursos em operações de crédito destinadas às entidades hospitalares filantrópicas e sem fins lucrativos que participem de forma complementar do Sistema Único de Saúde.

NOVA EMENTA: Altera a Lei nº 8.036, de 11 de maio de 1990, que dispõe sobre o Fundo de Garantia do Tempo de Serviço (FGTS), para possibilitar a aplicação de recursos em operações de crédito destinadas às entidades hospitalares filantrópicas, bem como a instituições que atuam no campo para pessoas com deficiência, e sem fins lucrativos que participem de forma complementar do Sistema Único de Saúde (SUS)."," Poder Executivo, Poder Executivo","Alteração, Lei do FGTS, aplicação, recursos, Fundo de Garantia do Tempo de Serviço, operação de crédito, financiamento, hospital filantrópico, entidade sem fins lucrativos, prestação de serviços, Sistema Único de Saúde (SUS).","Saúde","https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2183306","DTQ 11 - PSDB - EMENDA Nº 5 DA EXP.: ""BEM COMO, PARA INSTITUIÇÕES QUE ATUAM...""","16665",2018-10-30,"18:55","EMP",NA,"-"
"2172084","PLN 2/2018","13/04/2018","Dispõe sobre as diretrizes para a elaboração e execução da Lei Orçamentária de 2019 e dá outras providências."," Presidente da República, Presidente da República",NA,"","https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2172084","DTQ. - PT (CD) E PDT (SF) - ART. 92-A DO SUBSTITUTIVO","16587",2018-07-11,"23:15","SBT",92,"-"
"2180055","PLN 13/2018","25/06/2018","Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor dos Ministérios da Educação, da Saúde, da Integração Nacional e do Desenvolvimento Social, crédito suplementar no valor de R$ 995.251.820,00, para reforço de dotações constantes da Lei Orçamentária vigente."," Presidência da República, Presidência da República",NA,"","https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2180055","PROJETO DE LEI DO CONGRESSO NACIONAL","16587",2018-07-11,"21:30","PL",NA,"-"
"2177451","PL 10332/2018","04/06/2018","Altera a Lei nº 10.438, de 26 de abril de 2002, que cria a Conta de Desenvolvimento Energético, a Lei nº 12.111, de 9 de dezembro de 2009, que dispõe sobre os serviços de energia elétrica nos sistemas isolados, e a Lei nº 12.783, de 11 de janeiro de 2013, que dispõe sobre as concessões de geração, transmissão e distribuição de energia elétrica, sobre a redução dos encargos setoriais e sobre a modicidade tarifária.

NOVA EMENTA: Altera a Lei nº 10.438, de 26 de abril de 2002, que cria a Conta de Desenvolvimento Energético, a Lei nº 12.111, de 9 de dezembro de 2009, que dispõe sobre os serviços de energia elétrica nos sistemas isolados, a Lei nº 12.783, de 11 de janeiro de 2013, que dispõe sobre as concessões de geração, transmissão e distribuição de energia elétrica, a redução dos encargos setoriais e a modicidade tarifária, a Lei nº 13.203, de 8 de dezembro de 2015, que dispõe sobre a repactuação do risco hidrológico de geração  de energia elétrica, a Lei nº 9.427, de 26 de dezembro de 1996, que disciplina o regime de concessões de serviços públicos de energia elétrica e a Lei nº 12.212, de 20 de janeiro de 2010, que dispõe sobre a Tarifa Social de Energia Elétrica."," Poder Executivo, Poder Executivo","Alteração, Lei do Setor Elétrico, comprovação, atualização monetária, despesa, aquisição, combustível, Concessionária de serviço de energia elétrica , reembolso, Conta de Desenvolvimento Energético, aumento, prazo, pagamento, parcela, fornecimento, gás natural._ Alteração, Lei Federal, critério, entrega, energia elétrica, usina termelétrica, leilão, Contrato de Comercialização de Energia Elétrica no Ambiente Regulado (CCEAR), Usina Termelétrica Mauá 3 (UTE Mauá 3), transporte dutoviário, gás natural, Gasoduto Urucu-Coari-Manaus, prorrogação, prazo, Contrato de Comercialização de Energia Elétrica no Sistema Isolado (CCESI), fornecimento, combustível, privatização, Amazonas Distribuidora de Energia. _ Alteração, Lei Federal, licitação, Concessionária de serviço de energia elétrica, revisão, tarifa, energia elétrica, obrigatoriedade, Agência Nacional de Energia Elétrica (ANEEL), reembolso, Conta de Consumo de Combustíveis (CCC), informação, custo, combustível, gás natural.","Energia, Recursos Hídricos e Minerais","https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2177451","DTQ. 8 - PDT - EMENDA Nº 23","16596",2018-07-10,"19:20","EMP",23,"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1668737"
"2177451","PL 10332/2018","04/06/2018","Altera a Lei nº 10.438, de 26 de abril de 2002, que cria a Conta de Desenvolvimento Energético, a Lei nº 12.111, de 9 de dezembro de 2009, que dispõe sobre os serviços de energia elétrica nos sistemas isolados, e a Lei nº 12.783, de 11 de janeiro de 2013, que dispõe sobre as concessões de geração, transmissão e distribuição de energia elétrica, sobre a redução dos encargos setoriais e sobre a modicidade tarifária.

NOVA EMENTA: Altera a Lei nº 10.438, de 26 de abril de 2002, que cria a Conta de Desenvolvimento Energético, a Lei nº 12.111, de 9 de dezembro de 2009, que dispõe sobre os serviços de energia elétrica nos sistemas isolados, a Lei nº 12.783, de 11 de janeiro de 2013, que dispõe sobre as concessões de geração, transmissão e distribuição de energia elétrica, a redução dos encargos setoriais e a modicidade tarifária, a Lei nº 13.203, de 8 de dezembro de 2015, que dispõe sobre a repactuação do risco hidrológico de geração  de energia elétrica, a Lei nº 9.427, de 26 de dezembro de 1996, que disciplina o regime de concessões de serviços públicos de energia elétrica e a Lei nº 12.212, de 20 de janeiro de 2010, que dispõe sobre a Tarifa Social de Energia Elétrica."," Poder Executivo, Poder Executivo","Alteração, Lei do Setor Elétrico, comprovação, atualização monetária, despesa, aquisição, combustível, Concessionária de serviço de energia elétrica , reembolso, Conta de Desenvolvimento Energético, aumento, prazo, pagamento, parcela, fornecimento, gás natural._ Alteração, Lei Federal, critério, entrega, energia elétrica, usina termelétrica, leilão, Contrato de Comercialização de Energia Elétrica no Ambiente Regulado (CCEAR), Usina Termelétrica Mauá 3 (UTE Mauá 3), transporte dutoviário, gás natural, Gasoduto Urucu-Coari-Manaus, prorrogação, prazo, Contrato de Comercialização de Energia Elétrica no Sistema Isolado (CCESI), fornecimento, combustível, privatização, Amazonas Distribuidora de Energia. _ Alteração, Lei Federal, licitação, Concessionária de serviço de energia elétrica, revisão, tarifa, energia elétrica, obrigatoriedade, Agência Nacional de Energia Elétrica (ANEEL), reembolso, Conta de Consumo de Combustíveis (CCC), informação, custo, combustível, gás natural.","Energia, Recursos Hídricos e Minerais","https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2177451","DTQ. 2 - PT - EMENDA Nº 20","16596",2018-07-10,"20:55","EMP",20,"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1668578"
