id_parlamentar,casa,data_inicio,data_fim,situacao,cod_causa_fim_exercicio,desc_causa_fim_exercicio,id_legislatura
204489,camara,2019-02-01,NA,Titular,NA,NA,56
74305,camara,2003-02-01,2003-02-13,Titular,7,Licença para Tratamento de Saúde,52
74305,camara,2019-02-01,2020-06-17,Titular,20,Licença Conjunta Consecutiva,56
204530,camara,2019-02-01,NA,Titular,NA,NA,56
204366,camara,2019-02-01,NA,Titular,NA,NA,56
204480,camara,2019-02-01,NA,Titular,NA,NA,56
204525,camara,2019-02-01,NA,Titular,NA,NA,56
204357,camara,2019-02-01,NA,Titular,NA,NA,56
73604,camara,2019-02-01,NA,Titular,NA,NA,56
160635,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
160635,camara,2019-02-01,NA,Titular,NA,NA,56
204535,camara,2019-02-01,NA,Titular,NA,NA,56
204416,camara,2019-02-01,NA,Titular,NA,NA,56
90842,camara,2019-02-12,2019-10-21,Suplente,53,Afastamento,56
204387,camara,2019-02-01,NA,Titular,NA,NA,56
204399,camara,2019-02-01,NA,Titular,NA,NA,56
204438,camara,2019-02-01,NA,Titular,NA,NA,56
204437,camara,2019-02-01,NA,Titular,NA,NA,56
204557,camara,2019-02-01,NA,Titular,NA,NA,56
204360,camara,2019-02-01,NA,Titular,NA,NA,56
204425,camara,2019-02-01,NA,Titular,NA,NA,56
168175,camara,2011-12-19,2012-04-19,Efetivado,53,Afastamento,54
168175,camara,2019-02-26,2019-03-15,Suplente,12,Secretário de Estado,56
204534,camara,2019-02-01,NA,Titular,NA,NA,56
74806,camara,2003-02-01,2003-04-10,Titular,12,Secretário de Estado,52
74806,camara,2007-02-01,2010-12-31,Titular,16,Renúncia,53
74806,camara,2020-05-21,2020-12-11,Suplente,53,Afastamento,56
204464,camara,2019-02-01,NA,Titular,NA,NA,56
206231,camara,2019-02-05,NA,Suplente,NA,NA,56
204466,camara,2019-02-01,NA,Titular,NA,NA,56
143084,camara,2019-02-01,NA,Titular,NA,NA,56
204519,camara,2019-02-01,NA,Titular,NA,NA,56
197438,camara,2019-02-01,2020-05-29,Titular,20,Licença Conjunta Consecutiva,56
157130,camara,2019-02-01,NA,Titular,NA,NA,56
204385,camara,2019-02-01,NA,Titular,NA,NA,56
204505,camara,2019-02-01,NA,Titular,NA,NA,56
204396,camara,2019-02-01,NA,Titular,NA,NA,56
204483,camara,2019-02-01,NA,Titular,NA,NA,56
204478,camara,2019-02-01,NA,Titular,NA,NA,56
204532,camara,2019-02-01,NA,Titular,NA,NA,56
179587,camara,2019-02-01,NA,Titular,NA,NA,56
215044,camara,2021-01-01,NA,Efetivado,NA,NA,56
74044,camara,2003-02-01,2007-01-31,Titular,99,Término da Legislatura,52
74044,camara,2007-02-01,2011-01-31,Titular,99,Término da Legislatura,53
74044,camara,2019-02-01,2019-12-23,Titular,36,Afastamento por Decisão,56
204463,camara,2019-02-01,2021-01-01,Titular,16,Renúncia,56
204559,camara,2019-02-01,NA,Titular,NA,NA,56
204517,camara,2019-02-01,NA,Titular,NA,NA,56
5140,senado,2017-03-09,2018-12-31,1º Suplente,NA,Retorno do titular,55
5140,senado,2011-02-01,NA,1º Suplente,NA,NA,54
846,senado,2011-02-01,2017-03-06,Titular,NA,Afastamento do exercício,54
846,senado,2019-01-01,2019-01-31,Titular,NA,Término do mandato,55
4988,senado,2011-02-01,2019-01-31,Titular,NA,Término do mandato,54
4988,senado,2015-02-01,NA,Titular,NA,NA,55
5150,senado,2012-10-08,2014-11-12,1º Suplente,NA,Retorno do titular,54
5150,senado,2015-02-01,NA,1º Suplente,NA,NA,55
3,senado,2011-02-01,2017-11-21,Titular,NA,Licença Saúde-Particular,54
3,senado,2018-03-23,2019-01-31,Titular,NA,Término do mandato,55
3,senado,2003-02-01,2011-01-31,Titular,NA,Término do mandato,52
3,senado,2007-02-01,NA,Titular,NA,NA,53
3,senado,1995-02-01,2003-01-31,Titular,NA,Término do mandato,50
3,senado,1999-02-01,NA,Titular,NA,NA,51
715,senado,2011-02-01,2014-07-16,Titular,NA,Licença Saúde-Particular,54
715,senado,2014-11-15,2015-01-01,Titular,NA,Afastamento do exercício,54
715,senado,2016-05-09,2019-01-31,Titular,NA,Término do mandato,55
5164,senado,2011-05-03,2011-08-31,1º Suplente,NA,Retorno do titular,54
5164,senado,2013-02-08,2013-08-07,1º Suplente,NA,Retorno do titular,54
5164,senado,2013-12-23,2019-01-31,1º Suplente,NA,Término do mandato,54
5164,senado,2015-02-01,NA,1º Suplente,NA,NA,55
391,senado,2011-02-01,2017-05-18,Titular,NA,Afastamento por decisão judicial,54
391,senado,2017-06-30,2017-09-28,Titular,NA,Afastamento por decisão judicial,55
391,senado,2017-10-17,2019-01-31,Titular,NA,Término do mandato,55
3823,senado,2011-02-01,2018-07-12,Titular,NA,Licença Saúde-Particular,54
3823,senado,2018-11-10,2019-01-31,Titular,NA,Término do mandato,55
111,senado,2011-02-01,2012-08-08,Titular,NA,Licença Saúde-Particular,54
111,senado,2012-12-17,2014-03-12,Titular,NA,Licença Saúde-Particular,54
111,senado,2014-07-18,2016-05-13,Titular,NA,Afastamento do exercício,54
111,senado,2019-01-01,2019-01-31,Titular,NA,Término do mandato,55
111,senado,1999-05-04,1999-09-01,1º Suplente,NA,Retorno do titular,51
111,senado,1995-02-01,NA,1º Suplente,NA,NA,50
5108,senado,2012-08-09,2012-12-16,1º Suplente,NA,Retorno do titular,54
5108,senado,2014-03-13,2014-07-17,1º Suplente,NA,Retorno do titular,54
5108,senado,2016-05-15,2018-04-26,1º Suplente,NA,Licença Saúde-Particular,55
5108,senado,2018-08-27,2018-12-31,1º Suplente,NA,Retorno do titular,55
3881,senado,2011-09-30,2012-11-04,1º Suplente,NA,Retorno do titular,54
3881,senado,2015-02-01,NA,1º Suplente,NA,NA,55
3398,senado,2011-02-01,2019-01-31,Titular,NA,Término do mandato,54
3398,senado,2015-02-01,NA,Titular,NA,NA,55
3398,senado,2003-02-01,2003-02-02,Titular,NA,Afastamento do exercício,52
3398,senado,2004-01-24,2011-01-31,Titular,NA,Término do mandato,52
3398,senado,2007-02-01,NA,Titular,NA,NA,53
5132,senado,2015-05-19,2019-01-31,1º Suplente,NA,Término do mandato,55
5132,senado,2011-02-01,NA,1º Suplente,NA,NA,54
5199,senado,2016-09-08,2017-01-04,1º Suplente,NA,Retorno do titular,55
5199,senado,2011-02-01,NA,1º Suplente,NA,NA,54
3360,senado,2011-02-01,2016-05-10,Titular,NA,Perda de mandato,54
3360,senado,2015-02-01,NA,Titular,NA,NA,55
3360,senado,2003-02-01,2006-05-01,Titular,NA,Licença Saúde-Particular,52
3360,senado,2006-08-31,2011-01-31,Titular,NA,Término do mandato,52
3360,senado,2007-02-01,NA,Titular,NA,NA,53
3399,senado,2011-02-01,2012-07-11,Titular,NA,Perda de mandato,54
3399,senado,2015-02-01,NA,Titular,NA,NA,55
3399,senado,2003-02-01,2011-01-31,Titular,NA,Término do mandato,52
3399,senado,2007-02-01,NA,Titular,NA,NA,53
5178,senado,2014-07-17,2014-11-14,1º Suplente,NA,Retorno do titular,54
5178,senado,2015-01-01,2016-05-08,1º Suplente,NA,Retorno do titular,54
5178,senado,2015-02-01,NA,1º Suplente,NA,NA,55
4721,senado,2011-02-01,2011-12-05,Titular,NA,Licença Saúde-Particular,54
4721,senado,2012-04-05,2014-07-21,Titular,NA,Licença Saúde-Particular,54
4721,senado,2014-11-22,2019-01-31,Titular,NA,Término do mandato,54
4721,senado,2015-02-01,NA,Titular,NA,NA,55
4767,senado,2012-03-06,2014-03-14,1º Suplente,NA,Retorno do titular,54
4767,senado,2016-06-06,2016-09-30,1º Suplente,NA,Retorno do titular,55
4767,senado,2017-01-02,2018-12-31,1º Suplente,NA,Afastamento do exercício,55
4969,senado,2017-11-22,2018-03-22,2º Suplente,NA,Retorno do titular,55
4969,senado,2011-02-01,NA,2º Suplente,NA,NA,54
612,senado,2011-02-01,2019-01-31,Titular,NA,Término do mandato,54
612,senado,2015-02-01,NA,Titular,NA,NA,55
2632,senado,2015-01-30,2015-04-07,1º Suplente,NA,Licença Particular,54
2632,senado,2015-02-01,NA,1º Suplente,NA,NA,55
2632,senado,2001-10-25,2003-01-31,2º Suplente,NA,Término do mandato,51
2632,senado,1995-02-01,NA,2º Suplente,NA,NA,50
4873,senado,2014-07-24,2014-11-14,2º Suplente,NA,Retorno do titular,54
4873,senado,2015-02-01,NA,2º Suplente,NA,NA,55
3634,senado,2011-02-01,2019-01-31,Titular,NA,Término do mandato,54
3634,senado,2015-02-01,NA,Titular,NA,NA,55
3634,senado,2005-01-11,2011-01-31,1º Suplente,NA,Término do mandato,52
3634,senado,2007-02-01,NA,1º Suplente,NA,NA,53
87,senado,2011-02-01,2011-02-01,Titular,NA,Afastamento do exercício,54
87,senado,2015-01-01,2019-01-31,Titular,NA,Término do mandato,54
87,senado,2015-02-01,NA,Titular,NA,NA,55
87,senado,2003-02-01,2010-07-14,Titular,NA,Licença Saúde-Particular,52
87,senado,2010-11-13,2010-12-31,Titular,NA,Afastamento do exercício,53
87,senado,2011-01-31,2011-01-31,Titular,NA,Término do mandato,53
87,senado,1991-02-01,1994-12-31,Titular,NA,Renúncia,49
87,senado,1995-02-01,NA,Titular,NA,NA,50
5030,senado,2018-07-18,2018-11-09,1º Suplente,NA,Retorno do titular,55
5030,senado,2011-02-01,NA,1º Suplente,NA,NA,54
5006,senado,2011-02-01,2011-06-08,Titular,NA,Afastamento do exercício,54
5006,senado,2014-02-03,2019-01-31,Titular,NA,Término do mandato,54
5006,senado,2015-02-01,NA,Titular,NA,NA,55
5100,senado,2015-01-01,2019-01-31,1º Suplente,NA,Término do mandato,54
5100,senado,2015-02-01,NA,1º Suplente,NA,NA,55
5076,senado,2018-09-04,2018-10-30,1º Suplente,NA,Renúncia,55
5076,senado,2011-02-01,NA,1º Suplente,NA,NA,54
5004,senado,2011-02-01,2011-07-12,Titular,NA,Licença Saúde-Particular,54
5004,senado,2011-11-14,2014-07-15,Titular,NA,Licença Saúde-Particular,54
5004,senado,2014-11-13,2018-06-13,Titular,NA,Licença Saúde-Particular,54
5004,senado,2018-10-27,2019-01-31,Titular,NA,Término do mandato,55
4990,senado,2011-02-01,2019-01-31,Titular,NA,Término do mandato,54
4990,senado,2015-02-01,NA,Titular,NA,NA,55
5112,senado,2015-01-01,2019-01-31,1º Suplente,NA,Término do mandato,54
5112,senado,2015-02-01,NA,1º Suplente,NA,NA,55
615,senado,2011-02-01,2019-01-31,Titular,NA,Término do mandato,54
615,senado,2015-02-01,NA,Titular,NA,NA,55
950,senado,2011-02-01,2011-09-29,Titular,NA,Afastamento do exercício,54
950,senado,2012-11-05,2019-01-31,Titular,NA,Término do mandato,54
950,senado,2015-02-01,NA,Titular,NA,NA,55
950,senado,1999-02-01,2000-05-21,Titular,NA,Licença saúde,51
950,senado,2000-10-06,2005-05-31,Titular,NA,Licença saúde,51
950,senado,2005-10-09,2007-01-31,Titular,NA,Término do mandato,52
3394,senado,2011-11-29,2019-01-31,Titular,NA,Término do mandato,54
3394,senado,2015-02-01,NA,Titular,NA,NA,55
3394,senado,2003-02-01,2005-12-13,Titular,NA,Cassação de registro/diploma pela Justiça Eleitora,52
3394,senado,2007-02-01,NA,Titular,NA,NA,53
5166,senado,2012-10-17,2013-01-29,1º Suplente,NA,Retorno do titular,54
5166,senado,2013-02-05,2013-04-22,1º Suplente,NA,Retorno do titular,54
5166,senado,2015-02-01,NA,1º Suplente,NA,NA,55
916,senado,2011-02-01,2011-05-02,Titular,NA,Licença saúde,54
916,senado,2011-09-01,2013-02-07,Titular,NA,Licença saúde,54
916,senado,2013-08-08,2013-12-18,Titular,NA,Falecimento,54
916,senado,2015-02-01,NA,Titular,NA,NA,55
916,senado,2003-02-01,2005-05-04,Titular,NA,Licença Saúde-Particular,52
916,senado,2005-09-03,2011-01-31,Titular,NA,Término do mandato,52
916,senado,2007-02-01,NA,Titular,NA,NA,53
5158,senado,2014-07-24,2014-11-21,2º Suplente,NA,Retorno do titular,54
5158,senado,2015-02-01,NA,2º Suplente,NA,NA,55
5156,senado,2011-12-06,2012-04-04,1º Suplente,NA,Retorno do titular,54
5156,senado,2014-07-23,2014-07-23,1º Suplente,NA,Licença Saúde-Particular,54
5156,senado,2015-02-01,NA,1º Suplente,NA,NA,55
3695,senado,2011-02-01,2019-01-31,Titular,NA,Término do mandato,54
3695,senado,2015-02-01,NA,Titular,NA,NA,55
3579,senado,2011-02-02,2014-12-31,1º Suplente,NA,Retorno do titular,54
3579,senado,2015-02-01,NA,1º Suplente,NA,NA,55
3579,senado,2008-01-30,2010-03-31,1º Suplente,NA,Retorno do titular,53
3579,senado,2003-02-01,NA,1º Suplente,NA,NA,52
5002,senado,2011-02-01,2015-05-10,Titular,NA,Falecimento,54
5002,senado,2015-02-01,NA,Titular,NA,NA,55
4575,senado,2011-02-01,2019-01-31,Titular,NA,Término do mandato,54
4575,senado,2015-02-01,NA,Titular,NA,NA,55
643,senado,2011-02-01,2018-09-03,Titular,NA,Licença Saúde-Particular,54
643,senado,2018-10-31,2019-01-31,Titular,NA,Término do mandato,55
643,senado,2003-02-01,2011-01-31,Titular,NA,Término do mandato,52
643,senado,2007-02-01,NA,Titular,NA,NA,53
631,senado,2011-02-01,2019-01-31,Titular,NA,Término do mandato,54
631,senado,2015-02-01,NA,Titular,NA,NA,55
631,senado,2003-02-01,2004-12-21,Titular,NA,Licença saúde,52
631,senado,2005-04-30,2011-01-31,Titular,NA,Término do mandato,52
631,senado,2007-02-01,NA,Titular,NA,NA,53
3366,senado,2011-02-01,2012-03-01,Titular,NA,Afastamento do exercício,54
3366,senado,2014-03-17,2016-06-01,Titular,NA,Licença Saúde-Particular,54
3366,senado,2016-10-01,2016-12-31,Titular,NA,Renúncia,55
3366,senado,2003-02-01,2011-01-31,Titular,NA,Término do mandato,52
3366,senado,2007-02-01,NA,Titular,NA,NA,53
4998,senado,2011-02-01,2011-12-27,Titular,NA,Término do mandato,54
4998,senado,2015-02-01,NA,Titular,NA,NA,55
5000,senado,2011-02-01,2012-09-13,Titular,NA,Afastamento do exercício,54
5000,senado,2014-11-13,2019-01-31,Titular,NA,Término do mandato,54
5000,senado,2015-02-01,NA,Titular,NA,NA,55
5018,senado,2017-12-18,2018-04-19,2º Suplente,NA,Retorno do titular,55
5018,senado,2011-02-01,NA,2º Suplente,NA,NA,54
3741,senado,2011-02-01,2019-01-31,Titular,NA,Término do mandato,54
3741,senado,2015-02-01,NA,Titular,NA,NA,55
5020,senado,2011-02-03,2014-12-31,1º Suplente,NA,Retorno do titular,54
5020,senado,2015-02-01,NA,1º Suplente,NA,NA,55
5116,senado,2016-05-17,2019-01-31,1º Suplente,NA,Término do mandato,55
5116,senado,2011-02-01,NA,1º Suplente,NA,NA,54
5010,senado,2011-02-01,2015-01-01,Titular,NA,Renúncia,54
5010,senado,2015-02-01,NA,Titular,NA,NA,55
5072,senado,2011-07-13,2011-11-11,1º Suplente,NA,Retorno do titular,54
5072,senado,2018-06-14,2018-10-26,1º Suplente,NA,Retorno do titular,55
5182,senado,2015-01-01,2018-12-12,1º Suplente,NA,Renúncia,54
5182,senado,2015-02-01,NA,1º Suplente,NA,NA,55
635,senado,2011-02-01,2017-11-07,Titular,NA,Licença Saúde-Particular,54
635,senado,2018-03-08,2019-01-31,Titular,NA,Término do mandato,55
5052,senado,2016-06-06,2017-10-16,1º Suplente,NA,Retorno do titular,55
5052,senado,2017-10-19,2018-10-30,1º Suplente,NA,Retorno do titular,55
5052,senado,2011-02-01,NA,1º Suplente,NA,NA,54
72,senado,2011-02-01,2019-01-31,Titular,NA,Término do mandato,54
72,senado,2015-02-01,NA,Titular,NA,NA,55
72,senado,1995-02-01,2002-12-17,Titular,NA,Renúncia,50
72,senado,1999-02-01,NA,Titular,NA,NA,51
4593,senado,2011-02-01,2015-01-01,Titular,NA,Renúncia,54
4593,senado,2015-02-01,NA,Titular,NA,NA,55
5110,senado,2018-05-02,2018-08-26,2º Suplente,NA,Retorno do titular,55
5110,senado,2011-02-01,NA,2º Suplente,NA,NA,54
73,senado,2011-02-01,2016-05-13,Titular,NA,Afastamento do exercício,54
73,senado,2016-05-24,2019-01-31,Titular,NA,Término do mandato,55
73,senado,2003-02-01,2005-03-21,Titular,NA,Afastamento do exercício,52
73,senado,2005-07-21,2011-01-31,Titular,NA,Término do mandato,52
73,senado,2007-02-01,NA,Titular,NA,NA,53
73,senado,1995-02-01,2003-01-31,Titular,NA,Término do mandato,50
73,senado,1999-02-01,NA,Titular,NA,NA,51
5048,senado,2011-06-14,2014-02-02,1º Suplente,NA,Retorno do titular,54
5048,senado,2015-02-01,NA,1º Suplente,NA,NA,55
5106,senado,2017-11-08,2018-03-07,1º Suplente,NA,Retorno do titular,55
5106,senado,2011-02-01,NA,1º Suplente,NA,NA,54
3372,senado,2011-02-01,2012-07-13,Titular,NA,Licença Saúde-Particular,54
3372,senado,2012-11-15,2019-01-31,Titular,NA,Término do mandato,54
3372,senado,2015-02-01,NA,Titular,NA,NA,55
3372,senado,2003-02-01,2011-01-31,Titular,NA,Término do mandato,52
3372,senado,2007-02-01,NA,Titular,NA,NA,53
558,senado,2011-02-01,2019-01-31,Titular,NA,Término do mandato,54
558,senado,2015-02-01,NA,Titular,NA,NA,55
4763,senado,2011-02-01,2012-10-16,Titular,NA,Afastamento do exercício,54
4763,senado,2013-01-30,2013-02-01,Titular,NA,Afastamento do exercício,54
4763,senado,2013-04-23,2019-01-31,Titular,NA,Término do mandato,54
4763,senado,2015-02-01,NA,Titular,NA,NA,55
4645,senado,2011-02-01,2014-12-22,Titular,NA,Renúncia,54
4645,senado,2015-02-01,NA,Titular,NA,NA,55
1176,senado,2011-02-01,2019-01-31,Titular,NA,Término do mandato,54
1176,senado,2015-02-01,NA,Titular,NA,NA,55
604,senado,2011-02-01,2016-06-03,Titular,NA,Afastamento do exercício,54
604,senado,2017-10-17,2017-10-18,Titular,NA,Afastamento do exercício,55
604,senado,2018-10-31,2019-01-31,Titular,NA,Término do mandato,55
5016,senado,2011-02-01,2015-01-01,Titular,NA,Renúncia,54
5016,senado,2015-02-01,NA,Titular,NA,NA,55
5070,senado,2012-07-13,2014-07-16,1º Suplente,NA,Licença Saúde-Particular,54
5070,senado,2014-11-15,2019-01-31,1º Suplente,NA,Término do mandato,54
5070,senado,2015-02-01,NA,1º Suplente,NA,NA,55
3811,senado,2011-02-01,2011-11-07,Titular,NA,Término do mandato,54
3811,senado,2015-02-01,NA,Titular,NA,NA,55
5144,senado,2011-07-11,2019-01-31,1º Suplente,NA,Término do mandato,54
5144,senado,2015-02-01,NA,1º Suplente,NA,NA,55
5184,senado,2018-12-13,2019-01-31,2º Suplente,NA,Término do mandato,55
5184,senado,2011-02-01,NA,2º Suplente,NA,NA,54
4697,senado,2011-02-01,2019-01-31,Titular,NA,Término do mandato,54
4697,senado,2015-02-01,NA,Titular,NA,NA,55
4981,senado,2015-02-01,2016-09-08,Titular,NA,Licença Saúde-Particular,55
4981,senado,2017-01-14,2019-01-31,Titular,NA,NA,55
4981,senado,2019-02-01,NA,Titular,NA,NA,56
4981,senado,2009-11-05,2012-06-28,Titular,NA,Licença Saúde-Particular,53
4981,senado,2012-10-30,2015-01-31,Titular,NA,Término do mandato,54
5982,senado,2019-02-01,2023-01-31,Titular,NA,NA,56
5982,senado,2023-02-01,NA,Titular,NA,NA,57
5967,senado,2019-02-01,2023-01-31,Titular,NA,NA,56
5967,senado,2023-02-01,NA,Titular,NA,NA,57
5529,senado,2015-02-01,2019-01-31,Titular,NA,NA,55
5529,senado,2019-02-01,NA,Titular,NA,NA,56
751,senado,2019-02-01,2020-10-21,Titular,NA,Falecimento,56
751,senado,2023-02-01,NA,Titular,NA,NA,57
5936,senado,2020-11-03,2023-01-31,1º Suplente,NA,NA,56
5936,senado,2023-02-01,NA,1º Suplente,NA,NA,57
5990,senado,2019-02-01,2023-01-31,Titular,NA,NA,56
5990,senado,2023-02-01,NA,Titular,NA,NA,57
470,senado,2019-02-01,2020-10-20,Titular,NA,Licença Particular,56
470,senado,2021-02-18,2023-01-31,Titular,NA,NA,56
470,senado,2023-02-01,NA,Titular,NA,NA,57
5973,senado,2019-02-01,2019-12-11,Titular,NA,Licença Particular,56
5973,senado,2020-04-11,2023-01-31,Titular,NA,NA,56
5973,senado,2023-02-01,NA,Titular,NA,NA,57
739,senado,2019-02-01,2023-01-31,Titular,NA,NA,56
739,senado,2023-02-01,NA,Titular,NA,NA,57
739,senado,2011-02-01,2019-01-31,Titular,NA,Término do mandato,54
739,senado,2015-02-01,NA,Titular,NA,NA,55
475,senado,2019-02-01,2023-01-31,Titular,NA,NA,56
475,senado,2023-02-01,NA,Titular,NA,NA,57
5998,senado,2019-02-01,2020-09-23,Titular,NA,Licença Particular,56
5998,senado,2021-01-22,2023-01-31,Titular,NA,NA,56
5998,senado,2023-02-01,NA,Titular,NA,NA,57
3830,senado,2015-02-01,2019-01-31,Titular,NA,NA,55
3830,senado,2019-02-01,NA,Titular,NA,NA,56
5996,senado,2020-09-23,2021-01-01,1º Suplente,NA,Afastamento do exercício,56
5996,senado,2023-02-01,NA,1º Suplente,NA,NA,57
5637,senado,2015-02-03,2016-05-11,1º Suplente,NA,Retorno do titular,55
5637,senado,2018-10-29,2018-10-29,1º Suplente,NA,Licença Particular,55
5637,senado,2019-02-01,NA,1º Suplente,NA,NA,56
5537,senado,2015-02-01,2019-01-31,Titular,NA,NA,55
5537,senado,2019-02-01,NA,Titular,NA,NA,56
4994,senado,2019-02-01,2023-01-31,Titular,NA,NA,56
4994,senado,2023-02-01,NA,Titular,NA,NA,57
4994,senado,2011-02-01,2015-01-01,Titular,NA,Afastamento do exercício,54
4994,senado,2016-04-22,2019-01-31,Titular,NA,Término do mandato,55
5976,senado,2019-02-01,2023-01-31,Titular,NA,NA,56
5976,senado,2023-02-01,NA,Titular,NA,NA,57
3777,senado,2019-02-01,2019-07-12,Titular,NA,Afastamento do exercício,56
3777,senado,2019-08-15,2023-01-31,Titular,NA,NA,56
3777,senado,2023-02-01,NA,Titular,NA,NA,57
5718,senado,2019-02-01,2023-01-31,Titular,NA,NA,56
5718,senado,2023-02-01,NA,Titular,NA,NA,57
5531,senado,2015-02-01,2018-07-09,Titular,NA,Licença Saúde-Particular,55
5531,senado,2018-11-08,2019-01-31,Titular,NA,NA,55
5531,senado,2019-02-01,NA,Titular,NA,NA,56
22,senado,2019-02-01,2023-01-31,Titular,NA,NA,56
22,senado,2023-02-01,NA,Titular,NA,NA,57
22,senado,1991-02-01,1996-08-25,Titular,NA,Afastamento do exercício,49
22,senado,1996-12-24,1998-12-31,Titular,NA,Renúncia,50
5953,senado,2019-02-01,2023-01-31,Titular,NA,NA,56
5953,senado,2023-02-01,NA,Titular,NA,NA,57
5540,senado,2015-02-01,2019-01-31,Titular,NA,NA,55
5540,senado,2019-02-01,NA,Titular,NA,NA,56
4525,senado,2015-02-01,2019-04-01,Titular,NA,Licença Saúde-Particular,55
4525,senado,2019-08-01,NA,Titular,NA,NA,56
4525,senado,2007-02-01,2007-08-29,Titular,NA,Licença Particular,53
4525,senado,2007-12-28,2008-09-09,Titular,NA,Licença Particular,53
4525,senado,2009-01-11,2015-01-31,Titular,NA,Término do mandato,53
4525,senado,2011-02-01,NA,Titular,NA,NA,54
345,senado,2019-02-01,2023-01-31,Titular,NA,NA,56
345,senado,2023-02-01,NA,Titular,NA,NA,57
345,senado,2003-02-01,2010-12-31,Titular,NA,Renúncia,52
345,senado,2007-02-01,NA,Titular,NA,NA,53
5894,senado,2019-02-01,2023-01-31,Titular,NA,NA,56
5894,senado,2023-02-01,NA,Titular,NA,NA,57
3713,senado,2015-02-01,2019-01-01,Titular,NA,Renúncia,55
3713,senado,2019-02-01,NA,Titular,NA,NA,56
5615,senado,2016-09-08,2016-09-14,1º Suplente,NA,Licença Saúde-Particular,55
5615,senado,2019-02-01,NA,1º Suplente,NA,NA,56
4558,senado,2015-02-01,2019-01-01,Titular,NA,Renúncia,55
4558,senado,2019-02-01,NA,Titular,NA,NA,56
5639,senado,2018-10-31,2019-01-30,2º Suplente,NA,Licença Particular,55
5639,senado,2019-02-01,NA,2º Suplente,NA,NA,56
5008,senado,2019-02-01,2023-01-31,Titular,NA,NA,56
5008,senado,2023-02-01,NA,Titular,NA,NA,57
5008,senado,2011-02-01,2019-01-31,Titular,NA,Término do mandato,54
5008,senado,2015-02-01,NA,Titular,NA,NA,55
5385,senado,2019-02-01,2023-01-31,Titular,NA,NA,56
5385,senado,2023-02-01,NA,Titular,NA,NA,57
4770,senado,2019-02-01,2023-01-31,Titular,NA,NA,56
4770,senado,2023-02-01,NA,Titular,NA,NA,57
35,senado,2019-02-01,2023-01-31,Titular,NA,NA,56
35,senado,2023-02-01,NA,Titular,NA,NA,57
35,senado,2011-12-28,2015-01-30,Titular,NA,Licença saúde,54
35,senado,2015-04-07,2019-01-31,Titular,NA,Término do mandato,55
35,senado,1995-02-01,2001-10-05,Titular,NA,Renúncia,50
35,senado,1999-02-01,NA,Titular,NA,NA,51
581,senado,2019-02-01,2023-01-31,Titular,NA,NA,56
581,senado,2023-02-01,NA,Titular,NA,NA,57
4545,senado,2019-02-01,2023-01-31,Titular,NA,NA,56
4545,senado,2023-02-01,NA,Titular,NA,NA,57
4545,senado,2007-02-01,2015-01-31,Titular,NA,Término do mandato,53
4545,senado,2011-02-01,NA,Titular,NA,NA,54
4531,senado,2019-02-01,2023-01-31,Titular,NA,NA,56
4531,senado,2023-02-01,NA,Titular,NA,NA,57
4531,senado,2007-02-01,2009-08-25,Titular,NA,Licença Particular,53
4531,senado,2010-01-03,2013-09-13,Titular,NA,Licença Particular,53
4531,senado,2014-01-13,2015-01-31,Titular,NA,Término do mandato,54
5627,senado,2019-01-03,2019-01-31,1º Suplente,NA,NA,55
5627,senado,2019-02-01,NA,1º Suplente,NA,NA,56
5895,senado,2019-02-01,2023-01-31,Titular,NA,NA,56
5895,senado,2023-02-01,NA,Titular,NA,NA,57
5350,senado,2019-02-01,2023-01-31,Titular,NA,NA,56
5350,senado,2023-02-01,NA,Titular,NA,NA,57
878,senado,2016-05-17,2017-02-22,1º Suplente,NA,Retorno do titular,55
878,senado,2019-02-01,NA,1º Suplente,NA,NA,56
3361,senado,2015-02-01,2021-01-06,Titular,NA,Licença saúde,55
3361,senado,2019-02-01,NA,Titular,NA,NA,56
3361,senado,2003-02-01,2006-07-31,Titular,NA,Licença Saúde-Particular,52
3361,senado,2006-12-01,2009-02-17,Titular,NA,Renúncia,52
3361,senado,2007-02-01,NA,Titular,NA,NA,53
90,senado,2015-02-01,2016-05-13,Titular,NA,Afastamento do exercício,55
90,senado,2017-02-23,2019-01-31,Titular,NA,NA,55
90,senado,2019-02-01,NA,Titular,NA,NA,56
90,senado,1995-02-01,1995-02-03,Titular,NA,Afastamento do exercício,50
90,senado,1996-06-03,1998-03-31,Titular,NA,Afastamento do exercício,50
90,senado,2002-02-22,2003-01-31,Titular,NA,Término do mandato,51
5929,senado,2019-02-01,2020-04-15,Titular,NA,Cassação de registro/diploma pela Justiça Eleitora,56
5929,senado,2023-02-01,NA,Titular,NA,NA,57
1249,senado,2015-02-01,2015-02-02,Titular,NA,Afastamento do exercício,55
1249,senado,2016-05-12,2018-10-28,Titular,NA,Licença Particular,55
1249,senado,2019-01-31,2019-01-31,Titular,NA,NA,55
1249,senado,2019-02-01,NA,Titular,NA,NA,56
1249,senado,2007-02-01,2008-07-01,Titular,NA,Licença Saúde-Particular,53
1249,senado,2008-10-29,2012-10-02,Titular,NA,Licença Particular,53
1249,senado,2013-01-31,2015-01-01,Titular,NA,Afastamento do exercício,54
