id_deputado,cnpj_empresa,nome_doador,origem_receita,valor_doado
73433,61620753000194,STOCKLER COMERCIAL E EXPORTADORA LTDA,Recursos de pessoas jurídicas,250000
73433,63935829000104,SPIRAL DO BRASIL LTDA,Recursos de pessoas jurídicas,129268.5
73433,66602988000177,PHARMACIA ESSENCIAL LTDA.,Recursos de pessoas jurídicas,5000
73433,68694330000249,OFFICE-LAB FARMACIA DE MANIPULACAO EIRELI - EPP,Recursos de pessoas jurídicas,5000
141391,00449308000119,INDUSTRIA GRAFICA POTIRENDABA LTDA - ME,Recursos de pessoas jurídicas,600
141391,00835301000135,LATAPACK-BALL EMBALAGENS LTDA,Recursos de pessoas jurídicas,30000
141391,00915210000100,CONSTRUTORA TERRA SIMAO LTDA,Recursos de pessoas jurídicas,10000
141391,00963096000193,URBANIZA ENGENHARIA CONSULTIVA LTDA,Recursos de pessoas jurídicas,5000
141391,01483360000154,SETEC HIDROBRASILEIRA OBRAS E PROJETOS LTDA,Recursos de pessoas jurídicas,5000
141391,01573246000115,L B R ENGENHARIA E CONSULTORIA LTDA,Recursos de pessoas jurídicas,50000
141391,02038232000164,BANCO COOPERATIVO DO BRASIL S/A,Recursos de pessoas jurídicas,50000
141391,02340752000127,PETROM PETROQUIMICA MOGI DAS CRUZES S/A,Recursos de pessoas jurídicas,35000
141391,03433116000102,EDITORA E JORNAL FOLHA POPULAR LTDA - EPP,Recursos de pessoas jurídicas,1000
141391,04644515000185,TODOS EMPRENDIMENTOS LTDA - EPP,Recursos de pessoas jurídicas,5000
141391,04802543000183,DELTA COMERCIALIZADORA DE ENERGIA LTDA.,Recursos de pessoas jurídicas,55000
141391,05303481000128,UNIGEL S/A,Recursos de pessoas jurídicas,50000
141391,05352237000155,ECOM ENERGIA LTDA.,Recursos de pessoas jurídicas,25000
141391,05827554000180,CMU ENERGIA LTDA,Recursos de pessoas jurídicas,25000
141391,07052569000140,VAHRCAV PARTICIPACOES LTDA,Recursos de pessoas jurídicas,100000
141391,07393256000155,DIFERENCIAL COMERCIALIZADORA DE ENERGIA LTDA,Recursos de pessoas jurídicas,15000
141391,07421434000104,JARDIM DAS VERTENTES INCORPORADORA SPE LTDA,Recursos de pessoas jurídicas,15000
141391,07461206000168,TERRA NOVA ENGENHARIA E CONSTRUCOES LTDA.,Recursos de pessoas jurídicas,100000
141391,07474132000102,MONTE AZUL ENGENHARIA AMBIENTAL LTDA,Recursos de pessoas jurídicas,20000
141391,07990908000139,PLANO & PLANO CONSTRUCOES E PARTICIPACOES LTDA,Recursos de pessoas jurídicas,40000
141391,08322396000103,CERRADINHO BIOENERGIA S.A.,Recursos de pessoas jurídicas,50000
141391,08636745000153,ODEBRECHT AGROINDUSTRIAL S.A.,Recursos de pessoas jurídicas,30000
141391,09371474000114,PRAS - ENGENHARIA E CONSULTORIA LTDA. - EPP,Recursos de pessoas jurídicas,5000
141391,09495582000107,SAFIRA ADMINISTRACAO E COMERCIALIZACAO DE ENERGIA LTDA,Recursos de pessoas jurídicas,20000
141391,10265949000177,COPERSUCAR S.A.,Recursos de pessoas jurídicas,300000
141391,10671322000116,SEAL TRADE COMERCIO E SERVICOS LTDA.,Recursos de pessoas jurídicas,5000
141391,10874441000176,COWAT COMERCIALIZADORA DE ENERGIA LTDA,Recursos de pessoas jurídicas,10000
141391,11051024000196,CARTAO DE DESCONTO TERRA DOS BANDEIRANTES RIBEIRAO PRETO LTDA - ME,Recursos de pessoas jurídicas,35000
141391,11182210000164,NOVA ENERGIA COMERCIALIZADORA LTDA,Recursos de pessoas jurídicas,25000
141391,11513699000100,DELTA BIOCOMBUSTIVEIS INDUSTRIA E COMERCIO LTDA,Recursos de pessoas jurídicas,45747.92
141391,12061049000133,CARTAO DE DESCONTO VALE DO PARAIBA LTDA - ME,Recursos de pessoas jurídicas,35000
141391,13700609000115,BOLT SERVICOS E COMERCIALIZACAO DE ENERGIA LTDA,Recursos de pessoas jurídicas,20000
141391,13788120000147,ELEKEIROZ S/A,Recursos de pessoas jurídicas,20000
141391,14213018000186,INNOVAT'S COMERCIALIZADORA DE ENERGIA LTDA.,Recursos de pessoas jurídicas,20000
141391,14297687000183,TRADER ENERGIA LTDA,Recursos de pessoas jurídicas,5000
141391,15087610000141,ECEL - ELETRON COMERCIALIZADORA DE ENERGIA LTDA,Recursos de pessoas jurídicas,25000
141391,17170150000146,VALLOUREC TUBOS DO BRASIL S.A.,Recursos de pessoas jurídicas,25000
141391,17858631000149,MATRIX COMERCIALIZADORA DE ENERGIA ELETRICA LTDA,Recursos de pessoas jurídicas,25000
141391,20560195000131,ELEICAO 2014 JOSE ANTONIO BARROS MUNHOZ DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,12992.5
141391,20560240000158,ELEICAO 2014 REINALDO GUIMARAES MOTA DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,1000
141391,20560337000160,ELEICAO 2014 ROGERIO BARRETO ALVES DEPUTADO FEDERAL,Recursos de outros candidatos/comitês,285
141391,20560707000160,ELEICAO 2014 MARCO AURELIO DOS SANTOS NEVES DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,133.72
141391,20560811000154,ELEICAO 2014 PEDRO TOBIAS DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,7781
141391,20561220000100,ELEICAO 2014 MARCO ANTONIO SCARASATI VINHOLI DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,2511
141391,20561397000106,ELEICAO 2014 PAULO MATHIAS DE TARSO DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,750
141391,20561654000100,ELEICAO 2014 JOSE CARLOS VAZ DE LIMA DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,98
141391,20561939000132,ELEICAO 2014 DAVID ZAIA DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,3814.5
141391,20569363000150,ELEICAO 2014 ANTONIO CARLOS DE CAMPOS MACHADO DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,345
141391,20592601000148,ELEICAO 2014 COMITE FINANCEIRO SP DISTRITAL/ESTADUAL PARA GOVERNADOR PSDB,Recursos de outros candidatos/comitês,7894.46
141391,20592604000181,ELEICAO 2014 COMITE FINANCEIRO SP UNICO PSB,Recursos de outros candidatos/comitês,100000
141391,20620278000179,ELEICAO 2014 COMITE FINANCEIRO SP DISTRITAL/ESTADUAL PARA SENADOR DA REPUBLICA PSDB,Recursos de outros candidatos/comitês,35719.7
141391,20654654000146,ELEICAO 2014 COMITE FINANCEIRO SP UNICO PPS,Recursos de outros candidatos/comitês,18652.2
141391,33146648000120,CONCREMAT ENGENHARIA E TECNOLOGIA S/A,Recursos de pessoas jurídicas,5000
141391,33386210001190,SONDOTECNICA ENGENHARIA DE SOLOS S A,Recursos de pessoas jurídicas,10000
141391,33830043000404,ENECON S A ENGENHEIROS E ECONOMISTAS CONSULTORES,Recursos de pessoas jurídicas,5000
141391,34037705002068,PRODEC CONSULTORIA PARA DECISAO SOCIEDADE CIVIL LTDA,Recursos de pessoas jurídicas,5000
141391,40174864000144,CONCRESOLO ENGENHARIA LTDA,Recursos de pessoas jurídicas,5000
141391,42150391000170,BRASKEM S/A,Recursos de pessoas jurídicas,30000
141391,44023661000108,U T C ENGENHARIA S/A,Recursos de pessoas jurídicas,150000
141391,44416618000102,PROJEL - ENGENHARIA ESPECIALIZADA LTDA,Recursos de pessoas jurídicas,5000
141391,44469161000102,COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA REGIAO DE GUARIBA,Recursos de pessoas jurídicas,20000
141391,44691236000197,DELLA COLETTA BIOENERGIA S/A,Recursos de pessoas jurídicas,64000
141391,45070687000170,ARGEPLAN ARQUITETURA E ENGENHARIA LTDA,Recursos de pessoas jurídicas,5000
141391,46201083000188,LWART LUBRIFICANTES LTDA,Recursos de pessoas jurídicas,15000
141391,47063128000168,USINA SAO DOMINGOS-ACUCAR E ALCOOL S/A,Recursos de pessoas jurídicas,14000
141391,47080619001199,GUARANI S.A.,Recursos de pessoas jurídicas,100000
141391,49389307000115,COOPERATIVA DE CREDITO RURAL DOS PLANTADORES DE CANA DA REGIAO DE CAPIVARI,Recursos de pessoas jurídicas,5000
141391,50950625000192,COMERCIAL FLUMINHAN LTDA,Recursos de pessoas jurídicas,10000
141391,51197200000117,GERIBELLO ENGENHARIA LTDA,Recursos de pessoas jurídicas,5000
141391,51422921000183,USINA BARRA GRANDE DE LENCOIS S A,Recursos de pessoas jurídicas,200000
141391,51466860000156,SAO MARTINHO S/A,Recursos de pessoas jurídicas,150000
141391,53009825000133,USINA ALTA MOGIANA S/A-ACUCAR E ALCOOL,Recursos de pessoas jurídicas,122000
141391,53309795000180,MORLAN S/A,Recursos de pessoas jurídicas,100000
141391,53943098000187,LWARCEL CELULOSE LTDA,Recursos de pessoas jurídicas,15000
141391,54037916000145,COOPERATIVA DE CREDITO CREDICITRUS,Recursos de pessoas jurídicas,25000
141391,55194369000174,ALPHAGEOS TECNOLOGIA APLICADA S.A.,Recursos de pessoas jurídicas,5000
141391,56272537000165,PARTIDO POPULAR SOCIALISTA,Recursos de partido político,930686.66
141391,57135758000154,"J.N.S. ENGENHARIA, CONSULTORIA E GERENCIAMENTO LTDA",Recursos de pessoas jurídicas,10000
141391,57508426000178,COOP - COOPERATIVA DE CONSUMO,Recursos de pessoas jurídicas,140000
141391,60681749000173,GEOSONDA SA,Recursos de pessoas jurídicas,5000
141391,60701190000104,ITAU UNIBANCO S.A.,Recursos de pessoas jurídicas,50000
141391,60894730000105,USINAS SIDERURGICAS DE MINAS GERAIS S/A. USIMINAS,Recursos de pessoas jurídicas,125000
141391,61079232000171,COMPANHIA BRASILEIRA DE ESTIRENO,Recursos de pessoas jurídicas,100000
141391,61409892000173,COMPANHIA BRASILEIRA DE ALUMINIO,Recursos de pessoas jurídicas,100000
141391,63917579000171,COOPERATIVA CENTRAL DE CREDITO DO ESTADO DE SAO PAULO - SICOOB SAO PAULO,Recursos de pessoas jurídicas,30000
141391,67620377000114,MINERVA S.A.,Recursos de pessoas jurídicas,30018.19
141391,67960229000149,COOPERATIVA DE CREDITO RURAL E DOS PEQUENOS EMPREENDEDORES DO VALE DO MOGI GUACU,Recursos de pessoas jurídicas,5000
141391,71320915000122,COOPERATIVA DOS PLANTADORES DE CANA DO OESTE DO ESTADO DE SAO PAULO,Recursos de pessoas jurídicas,100000
141391,71729495000132,ARGOS ENGENHARIA S/S LTDA,Recursos de pessoas jurídicas,5000
141391,72111321000174,ITAIQUARA ALIMENTOS S.A.,Recursos de pessoas jurídicas,100000
141391,73085573000139,COOPERATIVA CENTRAL DE CREDITO DO ESTADO DE SAO PAULO LTDA - UNICRED CENTRAL SP,Recursos de pessoas jurídicas,40000
141391,77955532000107,CONSTRUTORA TRIUNFO S/A,Recursos de pessoas jurídicas,250035
141391,80230774000148,"COOPERATIVA CENTRAL DE CREDITO E INVESTIMENTO DOS ESTADOS DO PARANA, SAO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ",Recursos de pessoas jurídicas,20000
160541,00887169000105,PARTIDO PROGRESSISTA,Recursos de partido político,500000
160541,02895028000917,R B DANTAS & CIA LTDA,Recursos de pessoas jurídicas,64000
160541,02895028001050,R B DANTAS & CIA LTDA,Recursos de pessoas jurídicas,60000
160541,02895028001131,R B DANTAS & CIA LTDA,Recursos de pessoas jurídicas,30000
160541,02895028001212,R B DANTAS & CIA LTDA,Recursos de pessoas jurídicas,11000
160541,04614277000165,RICO TAXI AEREO LTDA,Recursos de pessoas jurídicas,200000
160541,04870288000106,PLATINUM TRADING S/A,Recursos de pessoas jurídicas,200000
160541,08986244000105,PARCERIA AGROPECUARIA LTDA - EPP,Recursos de pessoas jurídicas,35000
160541,12718011000190,CENTRAL ACUCAREIRA SANTO ANTONIO S A,Recursos de pessoas jurídicas,57000
160541,15361073000186,RIVIERA IPIRANGA CONSTRUCOES SPE LTDA,Recursos de pessoas jurídicas,50000
160541,20573849000161,ELEICAO 2014 BENEDITO DE LIRA GOVERNADOR,Recursos de outros candidatos/comitês,3812.9
160600,01518155000187,LAPA DISTRIBUIDORA DE COMB E DERV DO PETROLEO LTDA,Recursos de pessoas jurídicas,20000
160600,04556724000177,BSC SHOPPING CENTER SA,Recursos de pessoas jurídicas,250000
160600,07933914000154,SIDERURGICA NORTE BRASIL S.A.,Recursos de pessoas jurídicas,100000
160600,10420940000193,CHECK- UP UP - UNIDADE PREVENTIVA DE SERVICOS AUXILIARES DE APOIO DIAGNOSTICO LTDA,Recursos de pessoas jurídicas,40000
160600,15144306000199,VALE MANGANES S.A,Recursos de pessoas jurídicas,200000
160600,17469701000177,ARCELORMITTAL BRASIL S.A.,Recursos de pessoas jurídicas,100000
160600,18532307000107,SOLIDARIEDADE,Recursos de partido político,2119874
160600,20468795000174,SOLIDARIEDADE,Recursos de partido político,3336
160600,20568813000190,ELEICAO 2014 PAULO GANEM SOUTO GOVERNADOR,Recursos de outros candidatos/comitês,100000
160600,33931478000194,SALOBO METAIS S/A,Recursos de pessoas jurídicas,200000
160600,40179459000119,PRO ECHO CARDIODATA SERVICOS MEDICOS LTDA,Recursos de pessoas jurídicas,60000
160600,42150391000170,BRASKEM S/A,Recursos de pessoas jurídicas,30000
160600,44023661000108,U T C ENGENHARIA S/A,Recursos de pessoas jurídicas,50000
160600,60643228000121,FIBRIA CELULOSE S/A,Recursos de pessoas jurídicas,70000
160600,60701190000104,ITAU UNIBANCO S.A.,Recursos de pessoas jurídicas,100000
160600,60894730000105,USINAS SIDERURGICAS DE MINAS GERAIS S/A. USIMINAS,Recursos de pessoas jurídicas,50000
160600,61454393000602,RECOFARMA INDUSTRIA DO AMAZONAS LTDA,Recursos de pessoas jurídicas,300000
159237,00676262000170,PARTIDO DOS TRABALHADORES,Recursos de partido político,190000
159237,01581195000173,PADRAO CONSTRUTORA LTDA,Recursos de pessoas jurídicas,200000
159237,03924361000112,SHOPPINGRAFICA LTDA,Recursos de pessoas jurídicas,870.34
159237,06862627000138,CLAUDINO S A LOJAS DE DEPARTAMENTOS,Recursos de pessoas jurídicas,26361.91
159237,07473085000174,PARTIDO DOS TRABALHADORES,Recursos de partido político,387155
159237,07474439000103,MARIA JOSE LUSTOSA DE AGUIAR - EPP,Recursos de pessoas jurídicas,200
159237,08695990000131,ACTA ENGENHARIA LTDA - ME,Recursos de pessoas jurídicas,15000
159237,11485534000171,RJ COMERCIO E SERVICOS EM VEICULOS LTDA - EPP,Recursos de pessoas jurídicas,300
159237,20581511000151,ELEICAO 2014 JOSE WELLINGTON BARROSO DE ARAUJO DIAS GOVERNADOR,Recursos de outros candidatos/comitês,165563.75
74090,06201403000185,CENTRO DE ESTUDOS JURIDICOS DO AMAZONAS LTDA - ME,Recursos de pessoas jurídicas,3000
74090,09212665000133,SERVAL SERVICOS DE SEGURANCA LTDA,Recursos de pessoas jurídicas,160000
74090,10902284000165,RH MULTI SERVICOS ADMINISTRATIVOS LTDA,Recursos de pessoas jurídicas,120000
74090,20563951000186,ELEICAO 2014 JOSE MELO DE OLIVEIRA GOVERNADOR,Recursos de outros candidatos/comitês,70474.8
74090,20564664000190,ELEICAO 2014 OMAR JOSE ABDEL AZIZ SENADOR,Recursos de outros candidatos/comitês,199986
74090,61454393000602,RECOFARMA INDUSTRIA DO AMAZONAS LTDA,Recursos de pessoas jurídicas,100000
74459,01421697000137,PARTIDO SOCIALISTA BRASILEIRO,Recursos de partido político,130000
74459,03818379000130,SISTEMA PITAGORAS DE EDUCACAO SOCIEDADE LTDA,Recursos de pessoas jurídicas,200000
74459,03831447000109,PARTIDO SOCIALISTA BRASILEIRO,Recursos de partido político,49793
74459,04525247000182,RG-CONSTRUCOES E SERVICOS LTDA,Recursos de pessoas jurídicas,1500
74459,07565010000113,I SERVULO DE SOUSA - ME,Recursos de pessoas jurídicas,300
74459,10972910000190,LIRA & MELO LTDA - ME,Recursos de pessoas jurídicas,300
74459,20574165000184,ELEICAO 2014 ISMAR AGUIAR MARQUES DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,1700
74459,20578262000145,ELEICAO 2014 WILSON NUNES MARTINS SENADOR,Recursos de outros candidatos/comitês,14459.49
74459,20592604000181,ELEICAO 2014 COMITE FINANCEIRO SP UNICO PSB,Recursos de partido político,50000
74459,20603227000139,ELEICAO 2014 ANTONIO JOSE DE MORAES SOUZA FILHO GOVERNADOR,Recursos de outros candidatos/comitês,8100
74459,34965491000127,ASSOCIACAO TERESINENSE DE ENSINO S/C LTDA,Recursos de pessoas jurídicas,86000
160665,01551272000142,ASA INDUSTRIA E COMERCIO LTDA,Recursos de pessoas jurídicas,60000
160665,02414858000128,VALE VERDE EMPREENDIMENTOS AGRICOLAS LTDA,Recursos de pessoas jurídicas,20000
160665,04742466000113,DISTRIBUIDORA PARAENSE DE BATERIAS E ACESSORIOS LTDA,Recursos de pessoas jurídicas,100000
160665,05006462000130,CENTRAL PET INDUSTRIA COMERCIO IMPORTADORA E EXPORTADORA LTDA,Recursos de pessoas jurídicas,5000
160665,07557479000100,ES PROMOTORA DE VENDAS LTDA,Recursos de pessoas jurídicas,30000
160665,08297453000133,FLEX IMPORT - COMERCIO INDUSTRIA LTDA,Recursos de pessoas jurídicas,2944
160665,09057316000194,DEMOCRATAS - DIRETORIO REGIONAL,Recursos de partido político,206000
160665,10669331000172,DIRETORIO ESTADUAL DO PARTIDO SOCIALISTA BRASILEIRO - PSB,Recursos de partido político,13000
160665,15102288000182,CONSTRUTORA NORBERTO ODEBRECHT S A,Recursos de pessoas jurídicas,30000
160665,18532307000107,SOLIDARIEDADE,Recursos de partido político,49986
160665,19424970000142,SOLIDARIEDADE - SD,Recursos de partido político,370000
160665,41080722000180,DISLUB COMBUSTIVEIS LTDA,Recursos de pessoas jurídicas,200000
160665,52890878000143,COMERCIAL DE BATERIAS UNIAO LTDA,Recursos de pessoas jurídicas,100000
160665,53363016000125,BELO JARDIM COMERCIAL DE BATERIAS LTDA,Recursos de pessoas jurídicas,100000
160665,55483564000114,SETTA COMBUSTIVEIS S/A,Recursos de pessoas jurídicas,20000
160665,60701190000104,ITAU UNIBANCO S.A.,Recursos de pessoas jurídicas,50000
160512,04208102000158,CORREA DE MELLO E TOLOMEI ADVOGADOS ASSOCIADOS - EPP,Recursos de pessoas jurídicas,8000
160512,18532307000107,SOLIDARIEDADE,Recursos de partido político,1089958
160512,20045169000175,COMISSAO PROVISORIA ESTADUAL DO PARTIDO SOLIDARIEDADE RIO DE JANEIRO,Recursos de partido político,1320872.5
160512,20581703000168,ELEICAO 2014 JORGE SAYED PICCIANI DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,23088.5
160512,20582279000176,ELEICAO 2014 ANDRE LUIZ LAZARONI DE MORAES DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,1100
160512,20582945000176,ELEICAO 2014 RICARDO CORREA DE BARROS DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,8512.5
160512,20632466000117,ELEICAO 2014 COMITE FINANCEIRO RJ UNICO PMDB,Recursos de partido político,11809.97
160512,30314561000126,CIFERAL INDUSTRIA DE ONIBUS LTDA,Recursos de pessoas jurídicas,20000
160512,31210180000755,GERMANS DISTRIBUIDORA DE COMESTIVEIS LTDA,Recursos de pessoas jurídicas,25000
69871,00965611000174,BMV CONSTRUCOES E INCORPORACOES LTDA,Recursos de pessoas jurídicas,15000
69871,04078889000180,PTN - PARTIDO TRABALHISTA NACIONAL,Recursos de partido político,105056
69871,07115973000115,FPMF ARQUITETOS ASSOCIADOS LTDA  - ME,Recursos de pessoas jurídicas,2000
69871,09663275000180,JARDIM ARMACAO EMPREENDIMENTOS IMOBILIARIOS LTDA,Recursos de pessoas jurídicas,11000
69871,14485791000100,ASSOCIACAO BAHIANA DOS DESPACHANTES DE V E DOCUMENTOS,Recursos de pessoas jurídicas,1000
69871,20564905000100,ELEICAO 2014 JANIO NATAL ANDRADE BORGES DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,150
69871,20568305000101,ELEICAO 2014 ALEX DE CASTRO LIMA DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,350
69871,34309518000123,DEIL MINERACAO LTDA,Recursos de pessoas jurídicas,1000
178975,02241562000152,A ILHA PRODUCAO LTDA - EPP,Recursos de pessoas jurídicas,6500
178975,03271340000145,C 51 EDITORA LTDA - ME,Recursos de pessoas jurídicas,100
178975,07359641000186,GERDAU ACOS ESPECIAIS S.A.,Recursos de pessoas jurídicas,40000
178975,10213203000110,C & L EDICAO DE JORNAIS E REVISTAS LTDA - ME,Recursos de pessoas jurídicas,500
178975,13536932000103,BARRASUL EMPREENDIMENTO IMOBILIARIO LTDA,Recursos de pessoas jurídicas,8000
178975,20527524000142,ELEICAO 2014 COMITE FINANCEIRO SP DISTRITAL/ESTADUAL PARA GOVERNADOR PMDB,Recursos de outros candidatos/comitês,6183
178975,20559232000191,ELEICAO 2014 MARCIO CESAR DE CAMARGO DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,270
178975,20560610000157,ELEICAO 2014 ROGERIO NOGUEIRA LOPES CRUZ DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,925
178975,20561220000100,ELEICAO 2014 MARCO ANTONIO SCARASATI VINHOLI DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,885
178975,20569427000112,ELEICAO 2014 SAMUEL ANTONIO ZANFERDINI DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,1092.5
178975,20569767000143,ELEICAO 2014 MICHEL MIGUEL ELIAS TEMER LULIA VICE-PRESIDENTE,Recursos de outros candidatos/comitês,150000
178975,20569954000127,ELEICAO 2014 GILBERTO KASSAB SENADOR,Recursos de outros candidatos/comitês,50000
178975,20570262000107,ELEICAO 2014 JOAO GUSTAVO SPIDO DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,875
178975,20570274000123,ELEICAO 2014 DILMA VANA ROUSSEFF PRESIDENTE,Recursos de outros candidatos/comitês,10000
178975,20572804000172,ELEICAO 2014 PAULO ANTONIO SKAF GOVERNADOR,Recursos de outros candidatos/comitês,650412.13
178975,20577214000132,ELEICAO 2014 OCIMAR DONIZETI LEO OLIVEIRA DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,9362.5
178975,20578404000174,ELEICAO 2014 ALOISIO TITO ROSA DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,125
178975,20579251000180,ELEICAO 2014 JORGE LUIS CARUSO DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,8895.45
178975,20579374000110,ELEICAO 2014 ARY KARA JOSE DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,81
178975,44469161000102,COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA REGIAO DE GUARIBA,Recursos de pessoas jurídicas,30000
