id,id_req,nome,partido,uf
204467,2197952,Professora Rosa Neide,PT,MT
74571,2197952,Nelson Pellegrino,PT,BA
160508,2197952,Afonso Florence,PT,BA
160610,2197952,Valmir Assunção,PT,BA
160569,2197952,Waldenor Pereira,PT,BA
178857,2197952,Jorge Solla,PT,BA
178889,2197952,Zé Carlos,PT,MA
204555,2197952,José Ricardo,PT,AM
204559,2197952,Zé Neto,PT,BA
73701,2197952,Benedita da Silva,PT,RJ
209189,2197952,Joseildo Ramos,PT,BA
188097,2197952,Merlong Solano,PT,PI
204569,2197951,Delegado Pablo,PSL,AM
132504,2197950,Enio Verri,PT,PR
74052,2197949,Bosco Costa,PR,SE
74060,2197948,Daniel Almeida,PCdoB,BA
141391,2197947,Arnaldo Jardim,CIDADANIA,SP
141391,2197946,Arnaldo Jardim,CIDADANIA,SP
141391,2197945,Arnaldo Jardim,CIDADANIA,SP
141391,2197944,Arnaldo Jardim,CIDADANIA,SP
141391,2197943,Arnaldo Jardim,CIDADANIA,SP
205865,2197942,Reinhold Stephanes Junior,PSD,PR
178992,2197941,Vitor Lippi,PSDB,SP
204418,2197940,Luizão Goulart,PRB,PR
204418,2197939,Luizão Goulart,PRB,PR
204396,2197938,Vermelho,PSD,PR
81055,2197937,Márcio Jerry,PCdoB,MA
74060,2197936,Daniel Almeida,PCdoB,BA
81055,2197935,Márcio Jerry,PCdoB,MA
81055,2197934,Márcio Jerry,PCdoB,MA
74060,2197933,Daniel Almeida,PCdoB,BA
74060,2197932,Daniel Almeida,PCdoB,BA
141555,2197931,Vinicius Carvalho,PRB,SP
160587,2197930,Fábio Trad,PSD,MS
204468,2197929,Joenia Wapichana,REDE,RR
98057,2197928,Lafayette de Andrada,PRB,MG
160674,2197927,Hugo Motta,PRB,PB
204541,2197926,Eduardo Bismarck,PDT,CE
204541,2197925,Eduardo Bismarck,PDT,CE
204407,2197924,Fernanda Melchionna,PSOL,RS
74398,2197923,Maria do Rosário,PT,RS
204526,2197922,Luiz Philippe de Orleans e Bragança,PSL,SP
178970,2197921,João Daniel,PT,SE
178970,2197920,João Daniel,PT,SE
160511,2197919,Alessandro Molon,PSB,RJ
160511,2197918,Alessandro Molon,PSB,RJ
204541,2197916,Eduardo Bismarck,PDT,CE
178910,2197915,Joaquim Passarinho,PSD,PA
198197,2197915,Greyce Elias,AVANTE,MG
109429,2197915,Benes Leocádio,PRB,RN
74784,2197914,Luiza Erundina,PSOL,SP
204393,2197913,Frei Anastacio Ribeiro,PT,PB
204393,2197912,Frei Anastacio Ribeiro,PT,PB
178934,2197911,Toninho Wandscheer,PROS,PR
178934,2197910,Toninho Wandscheer,PROS,PR
204393,2197909,Frei Anastacio Ribeiro,PT,PB
204393,2197908,Frei Anastacio Ribeiro,PT,PB
178874,2197907,Sergio Vidigal,PDT,ES
178934,2197906,Toninho Wandscheer,PROS,PR
204506,2197905,Marcos Pereira,PRB,SP
204506,2197904,Marcos Pereira,PRB,SP
204506,2197903,Marcos Pereira,PRB,SP
204506,2197902,Marcos Pereira,PRB,SP
204506,2197901,Marcos Pereira,PRB,SP
204506,2197900,Marcos Pereira,PRB,SP
204506,2197899,Marcos Pereira,PRB,SP
204506,2197898,Marcos Pereira,PRB,SP
204506,2197897,Marcos Pereira,PRB,SP
204506,2197896,Marcos Pereira,PRB,SP
204506,2197895,Marcos Pereira,PRB,SP
204506,2197894,Marcos Pereira,PRB,SP
204506,2197893,Marcos Pereira,PRB,SP
204506,2197892,Marcos Pereira,PRB,SP
204506,2197891,Marcos Pereira,PRB,SP
204506,2197890,Marcos Pereira,PRB,SP
204506,2197889,Marcos Pereira,PRB,SP
204506,2197888,Marcos Pereira,PRB,SP
204506,2197887,Marcos Pereira,PRB,SP
204506,2197886,Marcos Pereira,PRB,SP
204506,2197885,Marcos Pereira,PRB,SP
204506,2197884,Marcos Pereira,PRB,SP
204506,2197883,Marcos Pereira,PRB,SP
204506,2197882,Marcos Pereira,PRB,SP
204506,2197881,Marcos Pereira,PRB,SP
204506,2197880,Marcos Pereira,PRB,SP
204506,2197879,Marcos Pereira,PRB,SP
160518,2197878,Weliton Prado,PROS,MG
204506,2197877,Marcos Pereira,PRB,SP
204506,2197876,Marcos Pereira,PRB,SP
204506,2197875,Marcos Pereira,PRB,SP
204400,2197874,Aline Sleutjes,PSL,PR
204548,2197873,Heitor Freire,PSL,CE
204548,2197872,Heitor Freire,PSL,CE
74371,2197871,Rubens Otoni,PT,GO
198197,2197871,Greyce Elias,AVANTE,MG
204415,2197871,Nereu Crispim,PSL,RS
204435,2197870,Jesus Sérgio,PDT,AC
152610,2197869,Roberto Alves,PRB,SP
204451,2197868,Delegado Antônio Furtado,PSL,RJ
73531,2197865,Ivan Valente,PSOL,SP
74784,2197865,Luiza Erundina,PSOL,SP
152605,2197865,Glauber Braga,PSOL,RJ
141555,2197864,Vinicius Carvalho,PRB,SP
73943,2197862,Perpétua Almeida,PCdoB,AC
73943,2197861,Perpétua Almeida,PCdoB,AC
204397,2197858,Boca Aberta,PROS,PR
204397,2197857,Boca Aberta,PROS,PR
204397,2197856,Boca Aberta,PROS,PR
204397,2197855,Boca Aberta,PROS,PR
204397,2197854,Boca Aberta,PROS,PR
204397,2197853,Boca Aberta,PROS,PR
204397,2197852,Boca Aberta,PROS,PR
204397,2197851,Boca Aberta,PROS,PR
204397,2197850,Boca Aberta,PROS,PR
204397,2197849,Boca Aberta,PROS,PR
204397,2197848,Boca Aberta,PROS,PR
204397,2197847,Boca Aberta,PROS,PR
204397,2197846,Boca Aberta,PROS,PR
204397,2197845,Boca Aberta,PROS,PR
204430,2197844,Margarete Coelho,PP,PI
204399,2197843,Schiavinato,PP,PR
204389,2197842,Elias Vaz,PSB,GO
204356,2197841,Amaro Neto,PRB,ES
204414,2197840,Aroldo Martins,PRB,PR
204414,2197839,Aroldo Martins,PRB,PR
133439,2197838,André Figueiredo,PDT,CE
204526,2197837,Luiz Philippe de Orleans e Bragança,PSL,SP
151208,2197836,Laercio Oliveira,PP,SE
73531,2197835,Ivan Valente,PSOL,SP
204553,2197833,Pastor Sargento Isidório,AVANTE,BA
74655,2197832,Eduardo Barbosa,PSDB,MG
178910,2197831,Joaquim Passarinho,PSD,PA
73486,2197830,Pompeo de Mattos,PDT,RS
160508,2197829,Afonso Florence,PT,BA
204374,2197828,Bia Kicis,PSL,DF
73604,2197827,Rui Falcão,PT,SP
74052,2197825,Bosco Costa,PR,SE
90201,2197822,Pedro Augusto Bezerra,PTB,CE
160673,2197821,Giovani Cherini,PR,RS
160673,2197820,Giovani Cherini,PR,RS
160673,2197819,Giovani Cherini,PR,RS
204410,2197818,Luisa Canziani,PTB,PR
160673,2197817,Giovani Cherini,PR,RS
204429,2197815,João H. Campos,PSB,PE
204382,2197814,Loester Trutis,PSL,MS
204382,2197813,Loester Trutis,PSL,MS
204525,2197812,Rosana Valle,PSB,SP
198197,2197811,Greyce Elias,AVANTE,MG
76874,2197810,Marcelo Freixo,PSOL,RJ
204464,2197810,Talíria Petrone,PSOL,RJ
204382,2197809,Loester Trutis,PSL,MS
74075,2197808,Elcione Barbalho,MDB,PA
72442,2197807,Felipe Carreras,PSB,PE
74075,2197806,Elcione Barbalho,MDB,PA
160604,2197805,Pedro Uczai,PT,SC
72442,2197804,Felipe Carreras,PSB,PE
204382,2197803,Loester Trutis,PSL,MS
160674,2197802,Hugo Motta,PRB,PB
204396,2197801,Vermelho,PSD,PR
204393,2197800,Frei Anastacio Ribeiro,PT,PB
204561,2197799,Bira do Pindaré,PSB,MA
204561,2197798,Bira do Pindaré,PSB,MA
204351,2197797,Dr. Luiz Ovando,PSL,MS
204421,2197795,Edna Henrique,PSDB,PB
204421,2197794,Edna Henrique,PSDB,PB
204421,2197793,Edna Henrique,PSDB,PB
204421,2197792,Edna Henrique,PSDB,PB
204421,2197791,Edna Henrique,PSDB,PB
204421,2197790,Edna Henrique,PSDB,PB
204421,2197789,Edna Henrique,PSDB,PB
204506,2197788,Marcos Pereira,PRB,SP
204421,2197787,Edna Henrique,PSDB,PB
204421,2197786,Edna Henrique,PSDB,PB
207176,2197784,Bia Cavassa,PSDB,MS
204421,2197782,Edna Henrique,PSDB,PB
204421,2197781,Edna Henrique,PSDB,PB
178954,2197780,Lucio Mosquini,MDB,RO
141450,2197778,Hugo Leal,PSD,RJ
204382,2197774,Loester Trutis,PSL,MS
74398,2197772,Maria do Rosário,PT,RS
74478,2197771,Luciano Bivar,PSL,PE
204382,2197770,Loester Trutis,PSL,MS
74478,2197769,Luciano Bivar,PSL,PE
81297,2197769,Dra. Soraya Manato,PSL,ES
74478,2197768,Luciano Bivar,PSL,PE
204555,2197767,José Ricardo,PT,AM
74398,2197766,Maria do Rosário,PT,RS
74398,2197765,Maria do Rosário,PT,RS
204463,2197764,Wladimir Garotinho,PSD,RJ
204518,2197761,Dr. Frederico,PATRI,MG
134812,2197760,Edmilson Rodrigues,PSOL,PA
134812,2197759,Edmilson Rodrigues,PSOL,PA
160666,2197758,Félix Mendonça Júnior,PDT,BA
160666,2197757,Félix Mendonça Júnior,PDT,BA
133439,2197756,André Figueiredo,PDT,CE
133439,2197755,André Figueiredo,PDT,CE
204457,2197751,Juninho do Pneu,DEM,RJ
160635,2197747,Ruy Carneiro,PSDB,PB
204483,2197745,Vilson da Fetaemg,PSB,MG
204572,2197742,Capitão Alberto Neto,PRB,AM
74356,2197740,Silas Câmara,PRB,AM
92346,2197738,Eduardo Bolsonaro,PSL,SP
204526,2197738,Luiz Philippe de Orleans e Bragança,PSL,SP
74356,2197737,Silas Câmara,PRB,AM
204462,2197736,Chris Tonietto,PSL,RJ
204429,2197735,João H. Campos,PSB,PE
178874,2197734,Sergio Vidigal,PDT,ES
178874,2197733,Sergio Vidigal,PDT,ES
178874,2197732,Sergio Vidigal,PDT,ES
178874,2197731,Sergio Vidigal,PDT,ES
178977,2197729,Eduardo Cury,PSDB,SP
122974,2197728,Pedro Lucas Fernandes,PTB,MA
160619,2197727,José Nunes,PSD,BA
204420,2197725,Julian Lemos,PSL,PB
204362,2197724,Ricardo Guidi,PSD,SC
204414,2197723,Aroldo Martins,PRB,PR
204362,2197722,Ricardo Guidi,PSD,SC
204473,2197721,General Girão,PSL,RN
204418,2197720,Luizão Goulart,PRB,PR
74848,2197719,Jandira Feghali,PCdoB,RJ
152605,2197719,Glauber Braga,PSOL,RJ
160511,2197719,Alessandro Molon,PSB,RJ
122158,2197719,Pedro Paulo,DEM,RJ
76874,2197719,Marcelo Freixo,PSOL,RJ
204455,2197719,Luiz Lima,PSL,RJ
204461,2197719,Paulo Ganime,NOVO,RJ
204464,2197719,Talíria Petrone,PSOL,RJ
178912,2197718,Pedro Cunha Lima,PSDB,PB
178912,2197717,Pedro Cunha Lima,PSDB,PB
178925,2197716,Rejane Dias,PT,PI
178925,2197715,Rejane Dias,PT,PI
178925,2197714,Rejane Dias,PT,PI
204463,2197713,Wladimir Garotinho,PSD,RJ
204404,2197712,Lucas Redecker,PSDB,RS
204490,2197711,Charlles Evangelista,PSL,MG
74044,2197710,Wilson Santiago,PTB,PB
204526,2197709,Luiz Philippe de Orleans e Bragança,PSL,SP
141508,2197708,Mauro Nazif,PSB,RO
204548,2197707,Heitor Freire,PSL,CE
204548,2197706,Heitor Freire,PSL,CE
204548,2197704,Heitor Freire,PSL,CE
171623,2197703,Fabio Reis,MDB,SE
178884,2197702,Hildo Rocha,MDB,MA
204378,2197701,Coronel Chrisóstomo,PSL,RO
204351,2197700,Dr. Luiz Ovando,PSL,MS
204351,2197699,Dr. Luiz Ovando,PSL,MS
73433,2197698,Arlindo Chinaglia,PT,SP
204529,2197697,Policial Katia Sastre,PR,SP
204529,2197696,Policial Katia Sastre,PR,SP
204529,2197695,Policial Katia Sastre,PR,SP
160512,2197694,Aureo Ribeiro,SOLIDARI,RJ
160512,2197693,Aureo Ribeiro,SOLIDARI,RJ
178922,2197692,Tadeu Alencar,PSB,PE
178922,2197691,Tadeu Alencar,PSB,PE
204354,2197690,Flávia Arruda,PR,DF
141552,2197688,Valtenir Pereira,MDB,MT
204429,2197687,João H. Campos,PSB,PE
160512,2197686,Aureo Ribeiro,SOLIDARI,RJ
204429,2197685,João H. Campos,PSB,PE
160512,2197684,Aureo Ribeiro,SOLIDARI,RJ
204510,2197683,Franco Cartafina,PP,MG
204429,2197682,João H. Campos,PSB,PE
204510,2197681,Franco Cartafina,PP,MG
73460,2197679,Gustavo Fruet,PDT,PR
204553,2197678,Pastor Sargento Isidório,AVANTE,BA
160559,2197677,Alceu Moreira,MDB,RS
73460,2197676,Gustavo Fruet,PDT,PR
178954,2197675,Lucio Mosquini,MDB,RO
204429,2197674,João H. Campos,PSB,PE
73531,2197673,Ivan Valente,PSOL,SP
74784,2197673,Luiza Erundina,PSOL,SP
152605,2197673,Glauber Braga,PSOL,RJ
134812,2197673,Edmilson Rodrigues,PSOL,PA
76874,2197673,Marcelo Freixo,PSOL,RJ
204407,2197673,Fernanda Melchionna,PSOL,RS
204509,2197673,Áurea Carolina,PSOL,MG
204464,2197673,Talíria Petrone,PSOL,RJ
204535,2197673,Sâmia Bomfim,PSOL,SP
204429,2197672,João H. Campos,PSB,PE
73531,2197671,Ivan Valente,PSOL,SP
74784,2197671,Luiza Erundina,PSOL,SP
152605,2197671,Glauber Braga,PSOL,RJ
134812,2197671,Edmilson Rodrigues,PSOL,PA
76874,2197671,Marcelo Freixo,PSOL,RJ
204407,2197671,Fernanda Melchionna,PSOL,RS
204509,2197671,Áurea Carolina,PSOL,MG
204464,2197671,Talíria Petrone,PSOL,RJ
204535,2197671,Sâmia Bomfim,PSOL,SP
73531,2197670,Ivan Valente,PSOL,SP
74784,2197670,Luiza Erundina,PSOL,SP
152605,2197670,Glauber Braga,PSOL,RJ
134812,2197670,Edmilson Rodrigues,PSOL,PA
76874,2197670,Marcelo Freixo,PSOL,RJ
204407,2197670,Fernanda Melchionna,PSOL,RS
204509,2197670,Áurea Carolina,PSOL,MG
204464,2197670,Talíria Petrone,PSOL,RJ
204535,2197670,Sâmia Bomfim,PSOL,SP
204429,2197669,João H. Campos,PSB,PE
204429,2197668,João H. Campos,PSB,PE
160588,2197667,Diego Andrade,PSD,MG
178939,2197666,Clarissa Garotinho,PROS,RJ
74655,2197665,Eduardo Barbosa,PSDB,MG
141552,2197663,Valtenir Pereira,MDB,MT
133439,2197659,André Figueiredo,PDT,CE
204455,2197658,Luiz Lima,PSL,RJ
204550,2197657,Júnior Mano,PR,CE
204562,2197655,Edilázio Júnior,PSD,MA
204441,2197653,Otoni de Paula,PSC,RJ
204478,2197651,Vinicius Farah,MDB,RJ
204478,2197650,Vinicius Farah,MDB,RJ
198197,2197646,Greyce Elias,AVANTE,MG
204441,2197645,Otoni de Paula,PSC,RJ
178983,2197644,Marcio Alvino,PR,SP
204471,2197642,Mara Rocha,PSDB,AC
178983,2197641,Marcio Alvino,PR,SP
204478,2197640,Vinicius Farah,MDB,RJ
204518,2197638,Dr. Frederico,PATRI,MG
204382,2197637,Loester Trutis,PSL,MS
178953,2197635,Expedito Netto,PSD,RO
207176,2197633,Bia Cavassa,PSDB,MS
81055,2197632,Márcio Jerry,PCdoB,MA
74356,2197630,Silas Câmara,PRB,AM
74079,2197628,José Priante,MDB,PA
74356,2197627,Silas Câmara,PRB,AM
204487,2197625,Capitão Wagner,PROS,CE
204556,2197624,Marcelo Ramos,PR,AM
204556,2197623,Marcelo Ramos,PR,AM
204555,2197615,José Ricardo,PT,AM
204390,2197614,Professor Alcides,PP,GO
204397,2197612,Boca Aberta,PROS,PR
204390,2197611,Professor Alcides,PP,GO
204356,2197610,Amaro Neto,PRB,ES
204531,2197608,Guilherme Derrite,PP,SP
204531,2197607,Guilherme Derrite,PP,SP
141422,2197605,Efraim Filho,DEM,PB
143084,2197604,Tiago Dimas,SOLIDARI,TO
204368,2197603,Fabio Schiochet,PSL,SC
204572,2197602,Capitão Alberto Neto,PRB,AM
177282,2197601,Subtenente Gonzaga,PDT,MG
143084,2197598,Tiago Dimas,SOLIDARI,TO
74571,2197597,Nelson Pellegrino,PT,BA
204396,2197593,Vermelho,PSD,PR
73531,2197592,Ivan Valente,PSOL,SP
74784,2197592,Luiza Erundina,PSOL,SP
152605,2197592,Glauber Braga,PSOL,RJ
134812,2197592,Edmilson Rodrigues,PSOL,PA
76874,2197592,Marcelo Freixo,PSOL,RJ
204407,2197592,Fernanda Melchionna,PSOL,RS
204509,2197592,Áurea Carolina,PSOL,MG
204464,2197592,Talíria Petrone,PSOL,RJ
204535,2197592,Sâmia Bomfim,PSOL,SP
204396,2197591,Vermelho,PSD,PR
204396,2197590,Vermelho,PSD,PR
204396,2197589,Vermelho,PSD,PR
204396,2197588,Vermelho,PSD,PR
204396,2197587,Vermelho,PSD,PR
204396,2197586,Vermelho,PSD,PR
204396,2197585,Vermelho,PSD,PR
204396,2197584,Vermelho,PSD,PR
204396,2197583,Vermelho,PSD,PR
160651,2197582,Rogério Peninha Mendonça,MDB,SC
166402,2197581,Magda Mofatto,PR,GO
143084,2197580,Tiago Dimas,SOLIDARI,TO
166402,2197579,Magda Mofatto,PR,GO
166402,2197578,Magda Mofatto,PR,GO
72442,2197577,Felipe Carreras,PSB,PE
166402,2197576,Magda Mofatto,PR,GO
166402,2197575,Magda Mofatto,PR,GO
166402,2197574,Magda Mofatto,PR,GO
204555,2197572,José Ricardo,PT,AM
204558,2197572,Marcelo Nilo,PSB,BA
209189,2197572,Joseildo Ramos,PT,BA
204416,2197571,Sanderson,PSL,RS
74439,2197569,Wolney Queiroz,PDT,PE
74439,2197568,Wolney Queiroz,PDT,PE
204396,2197567,Vermelho,PSD,PR
204534,2197565,Tabata Amaral,PDT,SP
204352,2197560,Camilo Capiberibe,PSB,AP
204548,2197559,Heitor Freire,PSL,CE
204556,2197558,Marcelo Ramos,PR,AM
204556,2197557,Marcelo Ramos,PR,AM
204380,2197555,Celina Leão,PP,DF
160651,2197554,Rogério Peninha Mendonça,MDB,SC
73943,2197552,Perpétua Almeida,PCdoB,AC
204352,2197552,Camilo Capiberibe,PSB,AP
73531,2197549,Ivan Valente,PSOL,SP
152610,2197548,Roberto Alves,PRB,SP
178860,2197547,Paulo Azi,DEM,BA
74398,2197544,Maria do Rosário,PT,RS
74398,2197541,Maria do Rosário,PT,RS
204407,2197540,Fernanda Melchionna,PSOL,RS
74398,2197539,Maria do Rosário,PT,RS
204485,2197538,Luiz Carlos Motta,PR,SP
74398,2197536,Maria do Rosário,PT,RS
204444,2197535,Helio Lopes,PSL,RJ
191923,2197532,Flavio Nogueira,PDT,PI
141439,2197531,Chico D'Angelo,PDT,RJ
204479,2197530,Nicoletti,PSL,RR
74158,2197529,Mário Heringer,PDT,MG
66828,2197528,Fausto Pinato,PP,SP
160587,2197525,Fábio Trad,PSD,MS
74158,2197524,Mário Heringer,PDT,MG
160587,2197521,Fábio Trad,PSD,MS
141431,2197519,Fernando Coelho Filho,DEM,PE
178930,2197518,Evandro Roman,PSD,PR
204407,2197517,Fernanda Melchionna,PSOL,RS
204407,2197516,Fernanda Melchionna,PSOL,RS
204466,2197514,Tereza Nelma,PSDB,AL
204566,2197513,Marreca Filho,PATRI,MA
160575,2197512,Erika Kokay,PT,DF
160575,2197511,Erika Kokay,PT,DF
141422,2197505,Efraim Filho,DEM,PB
178975,2197505,Baleia Rossi,MDB,SP
204388,2197505,Bibo Nunes,PSL,RS
204544,2197505,Alexandre Frota,PSL,SP
204371,2197503,Felipe Rigoni,PSB,ES
178916,2197502,Daniel Coelho,CIDADANIA,PE
204388,2197501,Bibo Nunes,PSL,RS
204388,2197500,Bibo Nunes,PSL,RS
160587,2197499,Fábio Trad,PSD,MS
160587,2197498,Fábio Trad,PSD,MS
204555,2197497,José Ricardo,PT,AM
204555,2197496,José Ricardo,PT,AM
68720,2197495,Fábio Henrique,PDT,SE
73531,2197494,Ivan Valente,PSOL,SP
74784,2197494,Luiza Erundina,PSOL,SP
152605,2197494,Glauber Braga,PSOL,RJ
134812,2197494,Edmilson Rodrigues,PSOL,PA
76874,2197494,Marcelo Freixo,PSOL,RJ
204407,2197494,Fernanda Melchionna,PSOL,RS
204509,2197494,Áurea Carolina,PSOL,MG
204464,2197494,Talíria Petrone,PSOL,RJ
204535,2197494,Sâmia Bomfim,PSOL,SP
74398,2197493,Maria do Rosário,PT,RS
204553,2197492,Pastor Sargento Isidório,AVANTE,BA
178829,2197491,Capitão Augusto,PR,SP
141405,2197490,Celso Maldaner,MDB,SC
160570,2197490,Jerônimo Goergen,PP,RS
160535,2197490,Marcon,PT,RS
160559,2197490,Alceu Moreira,MDB,RS
178933,2197490,Sergio Souza,MDB,PR
178954,2197490,Lucio Mosquini,MDB,RO
178964,2197490,Heitor Schuch,PSB,RS
178970,2197490,João Daniel,PT,SE
178993,2197490,Carlos Henrique Gaguim,DEM,TO
194260,2197490,Nivaldo Albuquerque,PTB,AL
204386,2197490,Jose Mario Schreiner,DEM,GO
204482,2197490,Euclydes Pettersen,PSC,MG
204357,2197490,Rose Modesto,PSDB,MS
204495,2197490,Airton Faleiro,PT,PA
204395,2197490,Pedro Lupion,DEM,PR
204396,2197490,Vermelho,PSD,PR
204399,2197490,Schiavinato,PP,PR
204400,2197490,Aline Sleutjes,PSL,PR
204510,2197490,Franco Cartafina,PP,MG
204517,2197490,Zé Vitor,PR,MG
204370,2197490,Célio Moura,PT,TO
204530,2197490,Rodrigo Agostinho,PSB,SP
204474,2197490,Juarez Costa,MDB,MT
204550,2197490,Júnior Mano,PR,CE
197438,2197490,Tito,AVANTE,BA
205476,2197490,Charles Fernandes,PSD,BA
178930,2197490,Evandro Roman,PSD,PR
178857,2197489,Jorge Solla,PT,BA
178857,2197488,Jorge Solla,PT,BA
178857,2197487,Jorge Solla,PT,BA
141552,2197486,Valtenir Pereira,MDB,MT
204416,2197485,Sanderson,PSL,RS
204543,2197483,Luiz Flávio Gomes,PSB,SP
194260,2197480,Nivaldo Albuquerque,PTB,AL
73891,2197479,Darcísio Perondi,MDB,RS
160532,2197478,Eli Corrêa Filho,DEM,SP
141450,2197475,Hugo Leal,PSD,RJ
74060,2197468,Daniel Almeida,PCdoB,BA
160531,2197467,Jhonatan de Jesus,PRB,RR
160528,2197466,Danilo Cabral,PSB,PE
160528,2197465,Danilo Cabral,PSB,PE
204483,2197464,Vilson da Fetaemg,PSB,MG
141470,2197463,José Guimarães,PT,CE
204414,2197462,Aroldo Martins,PRB,PR
204414,2197461,Aroldo Martins,PRB,PR
121948,2197458,Adriano do Baldy,PP,GO
73460,2197457,Gustavo Fruet,PDT,PR
204393,2197456,Frei Anastacio Ribeiro,PT,PB
74159,2197455,Odair Cunha,PT,MG
150418,2197454,Márcio Marinho,PRB,BA
160587,2197453,Fábio Trad,PSD,MS
204503,2197452,Alexandre Padilha,PT,SP
178896,2197451,Newton Cardoso Jr,MDB,MG
141454,2197450,Alfredo Kaefer,PP,PR
141516,2197449,Paulo Abi-Ackel,PSDB,MG
164360,2197448,Carmen Zanotto,CIDADANIA,SC
164360,2197447,Carmen Zanotto,CIDADANIA,SC
160553,2197446,Antonio Brito,PSD,BA
160553,2197445,Antonio Brito,PSD,BA
141515,2197444,Otavio Leite,PSDB,RJ
141454,2197443,Alfredo Kaefer,PP,PR
160758,2197442,Domingos Sávio,PSDB,MG
129618,2197441,Gorete Pereira,PR,CE
160587,2197438,Fábio Trad,PSD,MS
74471,2197437,André de Paula,PSD,PE
204464,2197435,Talíria Petrone,PSOL,RJ
160538,2197430,Bohn Gass,PT,RS
204468,2197429,Joenia Wapichana,REDE,RR
141488,2197428,Paulo Teixeira,PT,SP
160508,2197428,Afonso Florence,PT,BA
204496,2197427,Celso Sabino,PSDB,PA
72442,2197426,Felipe Carreras,PSB,PE
204540,2197424,Maria Rosas,PRB,SP
204540,2197423,Maria Rosas,PRB,SP
160512,2197422,Aureo Ribeiro,SOLIDARI,RJ
204408,2197421,Gustinho Ribeiro,SOLIDARI,SE
204408,2197420,Gustinho Ribeiro,SOLIDARI,SE
204453,2197419,Natália Bonavides,PT,RN
204521,2197418,Abou Anni,PSL,SP
204572,2197417,Capitão Alberto Neto,PRB,AM
204521,2197416,Abou Anni,PSL,SP
178969,2197415,Fábio Mitidieri,PSD,SE
160598,2197414,Flávia Morais,PDT,GO
178835,2197413,Afonso Motta,PDT,RS
204512,2197412,Delegado Marcelo Freitas,PSL,MG
204495,2197411,Airton Faleiro,PT,PA
160570,2197410,Jerônimo Goergen,PP,RS
204429,2197409,João H. Campos,PSB,PE
160570,2197408,Jerônimo Goergen,PP,RS
178836,2197407,Alan Rick,DEM,AC
204434,2197407,Dra. Vanda Milani,SOLIDARI,AC
204435,2197407,Jesus Sérgio,PDT,AC
204495,2197407,Airton Faleiro,PT,PA
204497,2197407,Júnior Ferrari,PSD,PA
204555,2197407,José Ricardo,PT,AM
204569,2197407,Delegado Pablo,PSL,AM
90201,2197406,Pedro Augusto Bezerra,PTB,CE
152610,2197405,Roberto Alves,PRB,SP
152610,2197404,Roberto Alves,PRB,SP
115746,2197403,Gelson Azevedo,PR,RJ
204569,2197402,Delegado Pablo,PSL,AM
204371,2197400,Felipe Rigoni,PSB,ES
204534,2197400,Tabata Amaral,PDT,SP
73441,2197399,Celso Russomanno,PRB,SP
74655,2197398,Eduardo Barbosa,PSDB,MG
74655,2197397,Eduardo Barbosa,PSDB,MG
74655,2197396,Eduardo Barbosa,PSDB,MG
178951,2197395,Rafael Motta,PSB,RN
141439,2197394,Chico D'Angelo,PDT,RJ
204572,2197393,Capitão Alberto Neto,PRB,AM
204553,2197391,Pastor Sargento Isidório,AVANTE,BA
204410,2197390,Luisa Canziani,PTB,PR
204553,2197389,Pastor Sargento Isidório,AVANTE,BA
69871,2197388,Bacelar,PODE,BA
204450,2197386,Dr. Luiz Antonio Teixeira Jr.,PP,RJ
204455,2197386,Luiz Lima,PSL,RJ
141431,2197384,Fernando Coelho Filho,DEM,PE
204481,2197382,Dr. Jaziel,PR,CE
204481,2197381,Dr. Jaziel,PR,CE
160575,2197380,Erika Kokay,PT,DF
160575,2197379,Erika Kokay,PT,DF
204567,2197378,Raimundo Costa,PR,BA
204452,2197373,Márcio Labre,PSL,RJ
74156,2197369,Leonardo Monteiro,PT,MG
204462,2197368,Chris Tonietto,PSL,RJ
204544,2197367,Alexandre Frota,PSL,SP
160639,2197366,Professora Dorinha Seabra Rezende,DEM,TO
204377,2197365,Paula Belmonte,CIDADANIA,DF
204506,2197364,Marcos Pereira,PRB,SP
204377,2197363,Paula Belmonte,CIDADANIA,DF
204506,2197362,Marcos Pereira,PRB,SP
204377,2197361,Paula Belmonte,CIDADANIA,DF
160532,2197360,Eli Corrêa Filho,DEM,SP
204387,2197357,Sargento Fahur,PSD,PR
204479,2197356,Nicoletti,PSL,RR
204479,2197355,Nicoletti,PSL,RR
74158,2197354,Mário Heringer,PDT,MG
204479,2197353,Nicoletti,PSL,RR
204479,2197352,Nicoletti,PSL,RR
204479,2197351,Nicoletti,PSL,RR
204479,2197350,Nicoletti,PSL,RR
204479,2197349,Nicoletti,PSL,RR
204479,2197348,Nicoletti,PSL,RR
204500,2197347,Eduardo Costa,PTB,PA
196358,2197346,Lourival Gomes,PSL,RJ
204500,2197345,Eduardo Costa,PTB,PA
160535,2197344,Marcon,PT,RS
178994,2197343,Dulce Miranda,MDB,TO
73531,2197342,Ivan Valente,PSOL,SP
152605,2197342,Glauber Braga,PSOL,RJ
204569,2197340,Delegado Pablo,PSL,AM
204569,2197339,Delegado Pablo,PSL,AM
178881,2197337,Aluisio Mendes,PODE,MA
178829,2197336,Capitão Augusto,PR,SP
204463,2197335,Wladimir Garotinho,PSD,RJ
137070,2197334,Vicentinho Júnior,PR,TO
